node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,627574.049131863,637699.936624668,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,32810000,Hainaut,Hainaut,7100,7100
12,13,0.05347371079,627574.049131863,637699.936624668,628368.990057313,636941.932240833,0.05347371079,0,2020.0686527869,2020.12212649769,32810000,Hainaut,Hainaut,7100,7100
13,14,0.000166289214100002,628368.990057313,636941.932240833,649215.915355665,739978.072112885,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,32810000,Hainaut,Liège,7100,4020
13,17,0.049425892,628368.990057313,636941.932240833,631358.620998593,656668.421684004,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,32810000,Hainaut,Hainaut,7100,6210
14,5,0.123608852481504,649215.915355665,739978.072112885,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,32810000,Liège,Liège,4020,4032
14,15,0.05743566521,649215.915355665,739978.072112885,647222.529567306,738886.058154082,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,32810000,Liège,Liège,4020,4030
15,16,0.000544334787500003,647222.529567306,738886.058154082,656730.147645552,739649.111961566,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,32810000,Liège,Liège,4030,4680
15,4,0.000599416736104266,647222.529567306,738886.058154082,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,32810000,Liège,Liège,4030,4030
16,2,0.0000550819485742732,656730.147645552,739649.111961566,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,32810000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,656730.147645552,739649.111961566,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,32810000,Liège,Liège,4680,4680
17,18,0.000470397218599997,631358.620998593,656668.421684004,631682.015905363,656987.488493932,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,32810000,Hainaut,Hainaut,6210,6210
17,6,0.0524913261615043,631358.620998593,656668.421684004,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,32810000,Hainaut,Liège,6210,4700
18,7,0.0984690163715043,631682.015905363,656987.488493932,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,32810000,Hainaut,Hainaut,6210,6200
18,19,0.00408,631682.015905363,656987.488493932,631626.371818037,656677.093886151,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,32810000,Hainaut,Hainaut,6210,6211
19,8,0.0506731693815043,631626.371818037,656677.093886151,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,32810000,Hainaut,Bruxelles,6211,1082
19,20,0.00546000000000001,631626.371818037,656677.093886151,633192.582141596,657192.188898688,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691,32810000,Hainaut,Hainaut,6211,6211
20,9,0.0506776502515043,633192.582141596,657192.188898688,633057.42294232,657644.111877344,0.163587650260104,0.1129100000086,2020.18156278691,2020.23224043716,32810000,Hainaut,Hainaut,6211,6211
20,21,0.04515,633192.582141596,657192.188898688,632464.363947275,658936.235699706,0.1580600000086,0.1129100000086,2020.18156278691,2020.22671278691,32810000,Hainaut,Hainaut,6211,6211
21,10,0.0000631693803942734,632464.363947275,658936.235699706,671619.376521435,696445.997637305,0.158123169388994,0.1580600000086,2020.22671278691,2020.22677595629,32810000,Hainaut,VlaamsBrabant,6211,3350
21,11,0.0191888524415043,632464.363947275,658936.235699706,637170.223797644,648568.52183319,0.177248852450104,0.1580600000086,2020.22671278691,2020.24590163935,32810000,Hainaut,Hainaut,6211,6230
26,27,0.000199923969000003,710400.947469752,705521.622875098,710376.341251782,705524.119690021,0.000199923969000003,0,2020.18135286292,2020.18155278689,6562000,Antwerpen,Antwerpen,2400,2400
26,28,0.000199923969000003,710400.947469752,705521.622875098,710376.341251782,705524.119690021,0.000199923969000003,0,2020.18135286292,2020.18155278689,6562000,Antwerpen,Antwerpen,2400,2400
27,22,0.0588843715798546,710376.341251782,705524.119690021,694149.031382167,707001.323415995,0.0590842955488546,0.000199923969000003,2020.18155278689,2020.24043715847,6562000,Antwerpen,Limburg,2400,3583
27,23,0.0479554098398546,710376.341251782,705524.119690021,679229.418318674,685173.330251501,0.0481553338088546,0.000199923969000003,2020.18155278689,2020.22950819673,6562000,Antwerpen,VlaamsBrabant,2400,3390
28,24,0.0397586885198546,710376.341251782,705524.119690021,709959.205824516,704434.325019237,0.0399586124888546,0.000199923969000003,2020.18155278689,2020.22131147541,6562000,Antwerpen,Antwerpen,2400,2400
28,25,0.0616166120198546,710376.341251782,705524.119690021,721119.803803077,671965.519730271,0.0618165359888546,0.000199923969000003,2020.18155278689,2020.24316939891,6562000,Antwerpen,Antwerpen,2400,2390
33,29,0.08226914921,707416.241916862,723287.430847278,697353.723004026,695353.545273836,0.08226914921,0,2020.1609002497,2020.24316939891,6562000,Limburg,Antwerpen,3900,2430
33,34,0.000064692527990004,707416.241916862,723287.430847278,707424.803068634,723308.333469024,0.000064692527990004,0,2020.1609002497,2020.16096494223,6562000,Limburg,Limburg,3900,3900
