node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune,startProvince,endProvince,startCommune,endCommune
15,1,0.000381000000000006,635245.637943913,783437.226946326,633594.635219964,783592.583915909,0.000381000000000006,0,2020.22366271585,2020.22404371585,1423000,NA,Liège,NA,4750,NA,Liège,NA,4750
15,16,0.000359999999999999,635245.637943913,783437.226946326,636208.208396889,782489.458921635,0.000359999999999999,0,2020.22366271585,2020.22402271585,1423000,NA,NA,NA,NA,NA,NA,NA,NA
16,17,0.05209,636208.208396889,782489.458921635,646829.511880553,774280.661493255,0.05245,0.000359999999999999,2020.22402271585,2020.27611271585,1423000,NA,Liège,NA,4700,NA,Liège,NA,4700
16,18,0.00784,636208.208396889,782489.458921635,646275.251427154,780036.878509805,0.0082,0.000359999999999999,2020.22402271585,2020.23186271585,1423000,NA,Liège,NA,4730,NA,Liège,NA,4730
17,2,0.0326304535500016,646829.511880553,774280.661493255,642004.279437344,776063.346164795,0.0850804535500016,0.05245,2020.27611271585,2020.3087431694,1423000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
17,3,0.0162374535500016,646829.511880553,774280.661493255,643955.040848366,776959.006924124,0.0686874535500016,0.05245,2020.27611271585,2020.2923501694,1423000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
18,4,0.0768804535500016,646275.251427154,780036.878509805,645727.449992765,783006.262035757,0.0850804535500016,0.0082,2020.23186271585,2020.3087431694,1423000,Liège,Liège,4730,4700,Liège,Liège,4730,4700
18,19,0.02251,646275.251427154,780036.878509805,659884.634256225,766550.929113603,0.03071,0.0082,2020.23186271585,2020.25437271585,1423000,Liège,Liège,4730,4720,Liège,Liège,4730,4720
19,20,0.00244,659884.634256225,766550.929113603,659579.214567741,766205.659929817,0.03315,0.03071,2020.25437271585,2020.25681271585,1423000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
19,21,0.00273,659884.634256225,766550.929113603,659475.317170539,767395.346335749,0.03344,0.03071,2020.25437271585,2020.25710271585,1423000,Liège,NA,4720,4721,Liège,NA,4720,4721
20,5,0.0000184535500016361,659579.214567741,766205.659929817,657012.79581117,765314.036763368,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,1423000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
20,6,0.0000184535500016361,659579.214567741,766205.659929817,659721.667105112,766007.327830952,0.0331684535500016,0.03315,2020.25681271585,2020.2568311694,1423000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
21,22,0.00244,659475.317170539,767395.346335749,659579.214567741,766205.659929817,0.03588,0.03344,2020.25710271585,2020.25954271585,1423000,NA,Liège,4721,4720,NA,Liège,4721,4720
21,7,0.00246045355000164,659475.317170539,767395.346335749,659898.132876325,767912.368129012,0.0359004535500016,0.03344,2020.25710271585,2020.2595631694,1423000,NA,NA,4721,4721,NA,NA,4721,4721
22,8,0.0000204535500016381,659579.214567741,766205.659929817,621391.079976291,788523.748538198,0.0359004535500016,0.03588,2020.25954271585,2020.2595631694,1423000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
22,23,0.03279,659579.214567741,766205.659929817,644616.27584604,778659.877971934,0.06867,0.03588,2020.25954271585,2020.29233271585,1423000,Liège,Liège,4720,4700,Liège,Liège,4720,4700
23,9,0.0000174535500016421,644616.27584604,778659.877971934,644602.295578747,778648.891159856,0.0686874535500016,0.06867,2020.29233271585,2020.2923501694,1423000,Liège,Liège,4700,4700,Liège,Liège,4700,4700
23,24,0.01164,644616.27584604,778659.877971934,657698.487885157,766072.142046131,0.08031,0.06867,2020.29233271585,2020.30397271585,1423000,Liège,Liège,4700,4720,Liège,Liège,4700,4720
24,25,0.00231000000000001,657698.487885157,766072.142046131,657446.714499388,766150.367318381,0.08262,0.08031,2020.30397271585,2020.30628271585,1423000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
24,10,0.00477045355000164,657698.487885157,766072.142046131,646907.942200398,762960.499727477,0.0850804535500016,0.08031,2020.30397271585,2020.3087431694,1423000,Liège,Liège,4720,4837,Liège,Liège,4720,4837
25,26,0.00244,657446.714499388,766150.367318381,659579.214567741,766205.659929817,0.08506,0.08262,2020.30628271585,2020.30872271585,1423000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
25,27,0.00244,657446.714499388,766150.367318381,659579.214567741,766205.659929817,0.08506,0.08262,2020.30628271585,2020.30872271585,1423000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
26,12,0.0000204535500016451,659579.214567741,766205.659929817,656864.291915067,765324.685370526,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1423000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
26,11,0.0000204535500016451,659579.214567741,766205.659929817,616567.188939974,790410.616604529,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1423000,Liège,Liège,4720,4760,Liège,Liège,4720,4760
27,13,0.0000204535500016451,659579.214567741,766205.659929817,658631.237906772,765994.897038398,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1423000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
27,14,0.0000204535500016451,659579.214567741,766205.659929817,658531.374114447,765757.544950512,0.0850804535500016,0.08506,2020.30872271585,2020.3087431694,1423000,Liège,Liège,4720,4720,Liège,Liège,4720,4720
36,28,0.0000219999999999942,638276.550667378,770790.130939498,638342.365206904,770787.908618678,0.0000219999999999942,0,2020.16391242623,2020.16393442623,1423000,Liège,Liège,4837,4837,Liège,Liège,4837,4837
36,37,0.00849,638276.550667378,770790.130939498,642196.001495834,762737.919595876,0.00849,0,2020.16391242623,2020.17240242623,1423000,Liège,Liège,4837,4845,Liège,Liège,4837,4845
37,38,0.00244,642196.001495834,762737.919595876,644140.333893461,760374.237831752,0.01093,0.00849,2020.17240242623,2020.17484242623,1423000,Liège,Liège,4845,4830,Liège,Liège,4845,4830
37,39,0.01337,642196.001495834,762737.919595876,650575.690965678,744167.300144974,0.02186,0.00849,2020.17240242623,2020.18577242623,1423000,Liège,Liège,4845,4671,Liège,Liège,4845,4671
38,29,0.00275289617003015,644140.333893461,760374.237831752,653499.721368531,760313.572091665,0.0136828961700301,0.01093,2020.17484242623,2020.1775953224,1423000,Liège,Liège,4830,4841,Liège,Liège,4830,4841
38,30,0.0000208961700301491,644140.333893461,760374.237831752,644328.116767948,760083.212471651,0.0109508961700301,0.01093,2020.17484242623,2020.1748633224,1423000,Liège,Liège,4830,4830,Liège,Liège,4830,4830
39,31,0.0000198961700301342,650575.690965678,744167.300144974,650777.196483673,743982.01764556,0.0218798961700301,0.02186,2020.18577242623,2020.1857923224,1423000,Liège,Liège,4671,4671,Liège,Liège,4671,4671
39,40,0.01122,650575.690965678,744167.300144974,610820.61808802,782849.484428523,0.03308,0.02186,2020.18577242623,2020.19699242623,1423000,Liège,Liège,4671,4783,Liège,Liège,4671,4783
40,41,0.00244,610820.61808802,782849.484428523,644140.333893461,760374.237831752,0.03552,0.03308,2020.19699242623,2020.19943242623,1423000,Liège,Liège,4783,4830,Liège,Liège,4783,4830
