node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,649846.179925522,737038.280989512,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,18275000,Liège,Hainaut,4000,7100
12,13,0.05347371079,649846.179925522,737038.280989512,646385.215434049,741006.633443017,0.05347371079,0,2020.0686527869,2020.12212649769,18275000,Liège,Liège,4000,4610
13,14,0.000166289214100002,646385.215434049,741006.633443017,646309.673332448,740886.978587288,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,18275000,Liège,Liège,4610,4610
13,17,0.049425892,646385.215434049,741006.633443017,620600.217875281,659931.990566046,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,18275000,Liège,Hainaut,4610,6200
14,5,0.123608852481504,646309.673332448,740886.978587288,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,18275000,Liège,Liège,4610,4032
14,15,0.05743566521,646309.673332448,740886.978587288,646997.325121405,738947.072780445,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,18275000,Liège,Liège,4610,4030
15,16,0.000544334787500003,646997.325121405,738947.072780445,657022.9622224,739978.857434023,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,18275000,Liège,Liège,4030,4682
15,4,0.000599416736104266,646997.325121405,738947.072780445,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,18275000,Liège,Liège,4030,4030
16,2,0.0000550819485742732,657022.9622224,739978.857434023,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,18275000,Liège,Liège,4682,4680
16,3,0.0000550819485742732,657022.9622224,739978.857434023,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,18275000,Liège,Liège,4682,4680
