node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,startProvince,endProvince,startCommune,endCommune
12,1,0.144461967181504,680164.538060745,611286.270052362,627900.92433777,638449.465755059,0.144461967181504,0,2020.0686527869,2020.21311475408,10985000,Oost-Vlaanderen,Hainaut,9860,7100
12,13,0.05347371079,680164.538060745,611286.270052362,646202.684031389,740584.765912966,0.05347371079,0,2020.0686527869,2020.12212649769,10985000,Oost-Vlaanderen,Liège,9860,4610
13,14,0.000166289214100002,646202.684031389,740584.765912966,646357.301547121,740722.990720201,0.0536400000041,0.05347371079,2020.12212649769,2020.1222927869,10985000,Liège,Liège,4610,4610
13,17,0.049425892,646202.684031389,740584.765912966,646014.738399483,741131.287283308,0.10289960279,0.05347371079,2020.12212649769,2020.17155238969,10985000,Liège,Liège,4610,4610
14,5,0.123608852481504,646357.301547121,740722.990720201,646203.54615974,738775.909736119,0.177248852485604,0.0536400000041,2020.1222927869,2020.24590163939,10985000,Liège,Liège,4610,4032
14,15,0.05743566521,646357.301547121,740722.990720201,647139.233671589,739716.589564953,0.1110756652141,0.0536400000041,2020.1222927869,2020.17972845211,10985000,Liège,Liège,4610,4030
15,16,0.000544334787500003,647139.233671589,739716.589564953,656159.168570851,741003.386537895,0.1116200000016,0.1110756652141,2020.17972845211,2020.1802727869,10985000,Liège,Liège,4030,4680
15,4,0.000599416736104266,647139.233671589,739716.589564953,647139.366155727,739460.047409309,0.111675081950204,0.1110756652141,2020.17972845211,2020.18032786885,10985000,Liège,Liège,4030,4030
16,2,0.0000550819485742732,656159.168570851,741003.386537895,656797.226904602,739454.820288108,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,10985000,Liège,Liège,4680,4680
16,3,0.0000550819485742732,656159.168570851,741003.386537895,656020.05133016,741017.497414941,0.111675081950174,0.1116200000016,2020.1802727869,2020.18032786885,10985000,Liège,Liège,4680,4680
17,18,0.000470397218599997,646014.738399483,741131.287283308,636341.830347701,649452.92685049,0.1033700000086,0.10289960279,2020.17155238969,2020.17202278691,10985000,Liège,Hainaut,4610,6230
17,6,0.0524913261615043,646014.738399483,741131.287283308,644384.961591768,773135.884138858,0.155390928951504,0.10289960279,2020.17155238969,2020.22404371585,10985000,Liège,Liège,4610,4700
18,7,0.0984690163715043,636341.830347701,649452.92685049,622516.226418491,659810.870950471,0.201839016380104,0.1033700000086,2020.17202278691,2020.27049180328,10985000,Hainaut,Hainaut,6230,6200
18,19,0.00408,636341.830347701,649452.92685049,636576.636179573,649666.752933429,0.1074500000086,0.1033700000086,2020.17202278691,2020.17610278691,10985000,Hainaut,Hainaut,6230,6230
19,8,0.0506731693815043,636576.636179573,649666.752933429,671904.458948933,644955.589442908,0.158123169390104,0.1074500000086,2020.17610278691,2020.22677595629,10985000,Hainaut,Bruxelles,6230,1082
19,20,0.00546000000000001,636576.636179573,649666.752933429,636465.418741566,648891.320197186,0.1129100000086,0.1074500000086,2020.17610278691,2020.18156278691,10985000,Hainaut,Hainaut,6230,6230
20,9,0.0506776502515043,636465.418741566,648891.320197186,633057.42294232,657644.111877344,0.163587650260104,0.1129100000086,2020.18156278691,2020.23224043716,10985000,Hainaut,Hainaut,6230,6211
20,21,0.04515,636465.418741566,648891.320197186,636291.772706366,649594.515312887,0.1580600000086,0.1129100000086,2020.18156278691,2020.22671278691,10985000,Hainaut,Hainaut,6230,6230
21,10,0.0000631693803942734,636291.772706366,649594.515312887,671619.376521435,696445.997637305,0.158123169388994,0.1580600000086,2020.22671278691,2020.22677595629,10985000,Hainaut,VlaamsBrabant,6230,3350
21,11,0.0191888524415043,636291.772706366,649594.515312887,637170.223797644,648568.52183319,0.177248852450104,0.1580600000086,2020.22671278691,2020.24590163935,10985000,Hainaut,Hainaut,6230,6230
26,27,0.000199923969000003,673859.291084807,682217.059057539,673876.609072044,682265.736650076,0.000199923969000003,0,2020.18135286292,2020.18155278689,2197000,VlaamsBrabant,VlaamsBrabant,3210,3210
26,28,0.000199923969000003,673859.291084807,682217.059057539,673876.609072044,682265.736650076,0.000199923969000003,0,2020.18135286292,2020.18155278689,2197000,VlaamsBrabant,VlaamsBrabant,3210,3210
27,22,0.0588843715798546,673876.609072044,682265.736650076,694149.031382167,707001.323415995,0.0590842955488546,0.000199923969000003,2020.18155278689,2020.24043715847,2197000,VlaamsBrabant,Limburg,3210,3583
27,23,0.0479554098398546,673876.609072044,682265.736650076,679229.418318674,685173.330251501,0.0481553338088546,0.000199923969000003,2020.18155278689,2020.22950819673,2197000,VlaamsBrabant,VlaamsBrabant,3210,3390
28,24,0.0397586885198546,673876.609072044,682265.736650076,709959.205824516,704434.325019237,0.0399586124888546,0.000199923969000003,2020.18155278689,2020.22131147541,2197000,VlaamsBrabant,Antwerpen,3210,2400
28,25,0.0616166120198546,673876.609072044,682265.736650076,721119.803803077,671965.519730271,0.0618165359888546,0.000199923969000003,2020.18155278689,2020.24316939891,2197000,VlaamsBrabant,Antwerpen,3210,2390
33,29,0.08226914921,697248.016375971,694813.407773002,697353.723004026,695353.545273836,0.08226914921,0,2020.1609002497,2020.24316939891,2197000,Antwerpen,Antwerpen,2430,2430
33,34,0.000064692527990004,697248.016375971,694813.407773002,697241.025864273,694801.424667335,0.000064692527990004,0,2020.1609002497,2020.16096494223,2197000,Antwerpen,Antwerpen,2430,2430
34,30,0.07673997581,697241.025864273,694801.424667335,707891.200844632,724593.368594803,0.07680466833799,0.000064692527990004,2020.16096494223,2020.23770491804,2197000,Antwerpen,Limburg,2430,3900
34,35,0.0000478446596999943,697241.025864273,694801.424667335,697235.700977698,694787.957781212,0.000112537187689998,0.000064692527990004,2020.16096494223,2020.16101278689,2197000,Antwerpen,Antwerpen,2430,2430
35,31,0.06849540984,697235.700977698,694787.957781212,662980.332399126,613182.421859925,0.06860794702769,0.000112537187689998,2020.16101278689,2020.22950819673,2197000,Antwerpen,Oost-Vlaanderen,2430,9500
35,32,0.08215661202,697235.700977698,694787.957781212,717075.024161716,670568.901970321,0.08226914920769,0.000112537187689998,2020.16101278689,2020.24316939891,2197000,Antwerpen,Antwerpen,2430,2980
41,42,0.0028,691244.165493204,655803.225497556,704326.55011785,647996.608973587,0.0028,0,2020.22118278689,2020.22398278689,2197000,Antwerpen,Antwerpen,2800,2620
41,43,0.00533,691244.165493204,655803.225497556,712225.791932379,664756.888933094,0.00533,0,2020.22118278689,2020.22651278689,2197000,Antwerpen,Antwerpen,2800,2520
42,36,0.0000609289614231547,704326.55011785,647996.608973587,703864.293840675,648161.407649545,0.00286092896142316,0.0028,2020.22398278689,2020.22404371585,2197000,Antwerpen,Antwerpen,2620,2620
42,37,0.00279316939865316,704326.55011785,647996.608973587,668772.515582025,660983.165944161,0.00559316939865316,0.0028,2020.22398278689,2020.22677595629,2197000,Antwerpen,VlaamsBrabant,2620,3080
43,38,0.00299540983565315,712225.791932379,664756.888933094,695033.162534956,685586.100058501,0.00832540983565315,0.00533,2020.22651278689,2020.22950819672,2197000,Antwerpen,Antwerpen,2520,2230
43,44,0.01387,712225.791932379,664756.888933094,677748.011158989,676008.305318059,0.0192,0.00533,2020.22651278689,2020.24038278689,2197000,Antwerpen,VlaamsBrabant,2520,3220
44,39,0.00278661202165316,677748.011158989,676008.305318059,713224.269232532,662318.084600783,0.0219866120216532,0.0192,2020.24038278689,2020.24316939891,2197000,VlaamsBrabant,Antwerpen,3220,2110
44,40,0.0000543715844031553,677748.011158989,676008.305318059,679261.738084961,675250.970946391,0.0192543715844032,0.0192,2020.24038278689,2020.24043715847,2197000,VlaamsBrabant,VlaamsBrabant,3220,3012
48,45,0.0262130054599446,641898.044746799,737435.256740745,642125.182166165,737654.457831407,0.0262130054599446,0,2020.17597278689,2020.20218579235,2197000,Liège,Liège,4053,4053
48,49,0.02343,641898.044746799,737435.256740745,641850.280905551,737347.548741823,0.02343,0,2020.17597278689,2020.19940278689,2197000,Liège,Liège,4053,4053
49,46,0.0546955737699446,641850.280905551,737347.548741823,640859.116188526,736679.270216458,0.0781255737699446,0.02343,2020.19940278689,2020.25409836066,2197000,Liège,Liège,4053,4130
49,47,0.0000507650271246163,641850.280905551,737347.548741823,651017.808199399,735942.822529624,0.0234807650271246,0.02343,2020.19940278689,2020.19945355192,2197000,Liège,Liège,4053,4000
58,50,0.0000616393386501379,644088.307360932,765882.893403879,644067.010500217,766130.379347285,0.0000616393386501379,0,2020.16387278689,2020.16393442622,2197000,Liège,Liège,4837,4837
58,59,0.00813,644088.307360932,765882.893403879,644687.418183029,763876.814056814,0.00813,0,2020.16387278689,2020.17200278689,2197000,Liège,Liège,4837,4837
59,60,0.0028,644687.418183029,763876.814056814,645204.64608537,760263.334914759,0.01093,0.00813,2020.17200278689,2020.17480278689,2197000,Liège,Liège,4837,4830
59,61,0.01086,644687.418183029,763876.814056814,645177.908586621,762888.501838349,0.01899,0.00813,2020.17200278689,2020.18286278689,2197000,Liège,Liège,4837,4834
60,51,0.00279284152434014,645204.64608537,760263.334914759,653957.485229848,760497.337814724,0.0137228415243401,0.01093,2020.17480278689,2020.17759562841,2197000,Liège,Liège,4830,4841
60,52,0.0000606010871601476,645204.64608537,760263.334914759,645378.973955078,760077.971830968,0.0109906010871601,0.01093,2020.17480278689,2020.17486338797,2197000,Liège,Liège,4830,4830
61,53,0.00292956283634013,645177.908586621,762888.501838349,651525.098779223,742253.58649542,0.0219195628363401,0.01899,2020.18286278689,2020.18579234972,2197000,Liège,Liège,4834,4671
61,62,0.01359,645177.908586621,762888.501838349,639925.089235396,771196.108834749,0.03258,0.01899,2020.18286278689,2020.19645278689,2197000,Liège,Liège,4834,4837
62,63,0.00294,639925.089235396,771196.108834749,639226.425060616,772721.830235961,0.03552,0.03258,2020.19645278689,2020.19939278689,2197000,Liège,Liège,4837,4837
62,64,0.00822,639925.089235396,771196.108834749,612949.777470052,778230.882537612,0.0408,0.03258,2020.19645278689,2020.20467278689,2197000,Liège,Liège,4837,4770
63,55,0.0000607650215201372,639226.425060616,772721.830235961,662087.710000271,755193.034201346,0.0355807650215201,0.03552,2020.19939278689,2020.19945355191,2197000,Liège,Limburg,4837,3793
63,54,0.0000607650215201372,639226.425060616,772721.830235961,639151.618062807,772839.649410064,0.0355807650215201,0.03552,2020.19939278689,2020.19945355191,2197000,Liège,Liège,4837,4837
64,56,0.00297748633334014,612949.777470052,778230.882537612,614258.951214717,778734.663002706,0.0437774863333401,0.0408,2020.20467278689,2020.20765027322,2197000,Liège,Liège,4770,4770
64,57,0.0603545355143401,612949.777470052,778230.882537612,650383.086033655,732686.7879305,0.10115453551434,0.0408,2020.20467278689,2020.2650273224,2197000,Liège,Liège,4770,4430
79,80,0.0000452279363500063,642843.777170744,778511.635800672,641079.958016737,779093.338124119,0.0000452279363500063,0,2020.22393755895,2020.22398278689,2197000,Liège,Liège,4700,4700
79,82,0.000575227936399997,642843.777170744,778511.635800672,642493.177570519,779513.866308713,0.000575227936399997,0,2020.22393755895,2020.22451278689,2197000,Liège,Liège,4700,4700
80,65,0.0000609289594916407,641079.958016737,779093.338124119,625941.705201844,782172.524895778,0.000106156895841647,0.0000452279363500063,2020.22398278689,2020.22404371585,2197000,Liège,Liège,4700,4750
80,81,0.0511,641079.958016737,779093.338124119,641122.899229783,779520.371881798,0.05114522793635,0.0000452279363500063,2020.22398278689,2020.27508278689,2197000,Liège,NA,4700,NA
81,66,0.0336603825077216,641122.899229783,779520.371881798,642216.183229367,779925.675233015,0.0848056104440716,0.05114522793635,2020.27508278689,2020.3087431694,2197000,NA,Liège,NA,4700
81,67,0.0172669398877216,641122.899229783,779520.371881798,642143.957857338,778645.559706252,0.0684121678240716,0.05114522793635,2020.27508278689,2020.29234972678,2197000,NA,Liège,NA,4700
82,83,0.02908,642493.177570519,779513.866308713,659042.855716832,765413.947182738,0.0296552279364,0.000575227936399997,2020.22451278689,2020.25359278689,2197000,Liège,Liège,4700,4850
82,68,0.0842303825077216,642493.177570519,779513.866308713,643077.37830281,774371.732401279,0.0848056104441216,0.000575227936399997,2020.22451278689,2020.3087431694,2197000,Liège,Liège,4700,4700
83,84,0.00318,659042.855716832,765413.947182738,657560.460989131,765320.958709571,0.0328352279364,0.0296552279364,2020.25359278689,2020.25677278689,2197000,Liège,Liège,4850,4720
