# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Jun 18 11:57:47 CEST 2020 [seed=1592474265207]
# /Users/simondellicour/Dropbox/Temp_MacP/NCOV/Belgium/Phylogenetic_analyses/TreeTime_100620.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Belgium.other	location.rates.other.Belgium	location.indicators.Belgium.other	location.indicators.other.Belgium	location.nonZeroRates	location.branchRates	location.treeLikelihood
17000	-2308.3713272874593	-181.93039964255632	-2126.440927644903	0.5777795870008928	0.5777795870008845	0.3550564168215474	0.5495771949850755	1.0	1.0	2.0	0.0	-2126.440927644903
18000	-2312.855090540913	-195.14879675477178	-2117.706293786141	0.6158084201134859	0.6158084201134734	1.0051415148351748	1.1128584654926856	1.0	1.0	2.0	0.0	-2117.706293786141
19000	-2308.3717855485816	-180.36484716861204	-2128.0069383799696	0.5724481049828205	0.5724481049828478	0.319980701839393	0.7023220211347713	1.0	1.0	2.0	0.0	-2128.0069383799696
20000	-2308.262845205922	-179.91460185958533	-2128.348243346337	0.5686964270751733	0.5686964270751874	0.6566413373095066	1.099897908827698	1.0	1.0	2.0	0.0	-2128.348243346337
21000	-2307.8281057040977	-181.2692535262427	-2126.558852177855	0.5747520601491031	0.5747520601491002	0.4286221367018207	0.7706916015255773	1.0	1.0	2.0	0.0	-2126.558852177855
22000	-2309.0626376648183	-207.04617480220605	-2102.016462862612	0.6555506469380072	0.6555506469380057	0.6108984072942371	0.8605986347217565	1.0	1.0	2.0	0.0	-2102.016462862612
23000	-2309.407044834015	-196.35822772835795	-2113.048817105657	0.6164068499548891	0.6164068499548842	1.2497535009922998	1.8887796112683652	1.0	1.0	2.0	0.0	-2113.048817105657
24000	-2309.821138784326	-205.45297279711983	-2104.3681659872063	0.6499394461669763	0.6499394461669697	0.6066714712761637	1.0425759848670617	1.0	1.0	2.0	0.0	-2104.3681659872063
25000	-2307.8168474914687	-185.26306709260817	-2122.5537803988605	0.5894182748709447	0.5894182748709685	0.18340861383402962	0.37954681491949266	1.0	1.0	2.0	0.0	-2122.5537803988605
26000	-2308.346757659914	-186.10112623252357	-2122.2456314273904	0.5906381593657338	0.5906381593657296	0.35039289901691867	0.6655143129654368	1.0	1.0	2.0	0.0	-2122.2456314273904
27000	-2307.239803320021	-193.7531114436903	-2113.486691876331	0.6177745035927931	0.6177745035927842	0.03826812968839439	0.06344268230020612	1.0	1.0	2.0	0.0	-2113.486691876331
28000	-2306.923498938051	-176.15185572611333	-2130.7716432119378	0.5616374875996208	0.5616374875996154	0.07465370052509696	0.14785092382478832	1.0	1.0	2.0	0.0	-2130.7716432119378
29000	-2306.491708364517	-190.6263508697942	-2115.8653574947225	0.6068354344926128	0.6068354344926036	0.16285094707833359	0.26513511067064693	1.0	1.0	2.0	0.0	-2115.8653574947225
30000	-2308.1632600225917	-193.9958519858002	-2114.1674080367916	0.6149139320990811	0.6149139320991074	0.48112565948665	0.766280749315387	1.0	1.0	2.0	0.0	-2114.1674080367916
31000	-2310.353155978102	-177.61013734890514	-2132.743018629197	0.5611978673639796	0.5611978673639849	0.7342800597950184	1.0853096127643904	1.0	1.0	2.0	0.0	-2132.743018629197
32000	-2310.1558123977065	-192.3679977218327	-2117.787814675874	0.6064006304415217	0.6064006304415313	0.7444828740264657	1.5624039700412191	1.0	1.0	2.0	0.0	-2117.787814675874
33000	-2308.8097163577913	-192.58211180001106	-2116.22760455778	0.6104811362423574	0.6104811362423629	0.5278712040863544	0.7050527147480662	1.0	1.0	2.0	0.0	-2116.22760455778
34000	-2309.5864403352693	-189.682337610555	-2119.9041027247144	0.5961853027138471	0.5961853027138583	1.1429347628440216	1.703023726058319	1.0	1.0	2.0	0.0	-2119.9041027247144
35000	-2310.515533797798	-201.30895523939068	-2109.2065785584073	0.6305515644625872	0.6305515644625794	1.5286557197493313	2.0958791699094568	1.0	1.0	2.0	0.0	-2109.2065785584073
36000	-2311.7850412694274	-222.4941525902388	-2089.290888679189	0.7042989856843437	0.704298985684362	0.6368189093495021	0.8986586108466252	1.0	1.0	2.0	0.0	-2089.290888679189
37000	-2308.2174729901008	-172.90424015281363	-2135.313232837287	0.5502150134628909	0.5502150134628987	0.2110398006004782	0.3704231599272358	1.0	1.0	2.0	0.0	-2135.313232837287
38000	-2309.061636594551	-201.0597392581743	-2108.0018973363767	0.6340469389850354	0.6340469389850424	0.9222681658271729	1.3497881851136895	1.0	1.0	2.0	0.0	-2108.0018973363767
39000	-2310.762568935412	-187.88669843049746	-2122.875870504915	0.591277372825017	0.5912773728250063	1.1147641058448818	1.484921800582484	1.0	1.0	2.0	0.0	-2122.875870504915
40000	-2312.307938335102	-216.67960479613564	-2095.628333538966	0.6768930051310849	0.6768930051310887	1.8510108944978225	2.5183787927883943	1.0	1.0	2.0	0.0	-2095.628333538966
41000	-2310.2711378945924	-172.1648697788121	-2138.10626811578	0.5484129487340939	0.548412948734104	0.12228355280077771	0.2888190198326467	1.0	1.0	2.0	0.0	-2138.10626811578
42000	-2307.59209543198	-174.69297121981455	-2132.8991242121656	0.5555609870828822	0.5555609870828959	0.2335039529608341	0.4487064511759444	1.0	1.0	2.0	0.0	-2132.8991242121656
43000	-2308.2836773439117	-194.44487038679307	-2113.838806957119	0.6132251067810737	0.613225106781068	0.8693615343999852	1.3601553074095243	1.0	1.0	2.0	0.0	-2113.838806957119
44000	-2310.553290595403	-194.81336497298665	-2115.739925622416	0.6095301904336238	0.6095301904336339	1.3945930052593642	2.369763352659594	1.0	1.0	2.0	0.0	-2115.739925622416
45000	-2308.038811423834	-205.79133955488064	-2102.247471868953	0.6531813966955372	0.6531813966955556	0.3994336764444498	0.564983249847963	1.0	1.0	2.0	0.0	-2102.247471868953
46000	-2308.330389297352	-192.02724935587784	-2116.3031399414745	0.6071855595041209	0.6071855595041099	0.6320552127090304	1.0863060872209191	1.0	1.0	2.0	0.0	-2116.3031399414745
47000	-2308.4371702628064	-175.8111583534512	-2132.6260119093554	0.557093596199477	0.5570935961994808	0.48931408699925927	0.8271728642426791	1.0	1.0	2.0	0.0	-2132.6260119093554
48000	-2307.267418782376	-180.62566143640282	-2126.641757345973	0.5743698321035329	0.5743698321035439	0.2533821580888609	0.42301441461203865	1.0	1.0	2.0	0.0	-2126.641757345973
49000	-2306.7823948921005	-198.8609623408558	-2107.921432551245	0.6329163071260315	0.6329163071260228	0.1702583605555703	0.2598863956089313	1.0	1.0	2.0	0.0	-2107.921432551245
50000	-2312.0913635502125	-170.0341972785506	-2142.057166271662	0.5316942860055431	0.5316942860055512	1.3093169074324762	2.2503677502858594	1.0	1.0	2.0	0.0	-2142.057166271662
51000	-2307.5723366648413	-189.80815465124388	-2117.7641820135973	0.6009839292165637	0.600983929216561	0.5632150954422187	0.8937321926292309	1.0	1.0	2.0	0.0	-2117.7641820135973
52000	-2310.2066091216298	-214.16342708805172	-2096.043182033578	0.6807627653258298	0.6807627653258191	0.2666866545539461	0.3653032885829848	1.0	1.0	2.0	0.0	-2096.043182033578
53000	-2310.0168807541413	-205.62749877801514	-2104.389381976126	0.651951691752647	0.6519516917526558	0.5100237796389749	0.6786600934626166	1.0	1.0	2.0	0.0	-2104.389381976126
54000	-2307.810242836141	-181.68509944746464	-2126.125143388676	0.5770776522801772	0.5770776522801678	0.29616625226112603	0.5847750782634707	1.0	1.0	2.0	0.0	-2126.125143388676
55000	-2308.493028391505	-195.24309134318887	-2113.249937048316	0.616224213625599	0.6162242136256195	0.8480871733797918	1.2329597176865328	1.0	1.0	2.0	0.0	-2113.249937048316
56000	-2310.3138592789865	-181.16327321275836	-2129.1505860662282	0.5719005338646409	0.571900533864639	0.8178647312574047	1.1757421481177261	1.0	1.0	2.0	0.0	-2129.1505860662282
57000	-2311.2126652088064	-187.0234027594328	-2124.1892624493735	0.5825455998032154	0.5825455998032102	1.7196623421495525	2.773315209715571	1.0	1.0	2.0	0.0	-2124.1892624493735
58000	-2307.9474902647544	-202.83923241540265	-2105.108257849352	0.6427861335851791	0.642786133585174	0.5254331062526566	0.7677867923211744	1.0	1.0	2.0	0.0	-2105.108257849352
59000	-2309.448089041997	-169.48991385859526	-2139.9581751834016	0.537947093877777	0.5379470938777827	0.39528250938285864	0.6456124211958962	1.0	1.0	2.0	0.0	-2139.9581751834016
60000	-2311.906260580847	-228.46976303411157	-2083.4364975467356	0.7254948113742993	0.7254948113742998	0.3748583160468293	0.4480205608064623	1.0	1.0	2.0	0.0	-2083.4364975467356
61000	-2308.8159686996837	-198.40418429304574	-2110.411784406638	0.6276778560445003	0.6276778560445019	0.6861427641714487	0.9406756532953704	1.0	1.0	2.0	0.0	-2110.411784406638
62000	-2310.970856781885	-197.09786564853766	-2113.872991133347	0.6221563795041997	0.6221563795042142	0.9498735747124982	1.1134490731413942	1.0	1.0	2.0	0.0	-2113.872991133347
63000	-2313.8491885968424	-219.48438355777967	-2094.364805039063	0.6817014144000658	0.6817014144000626	2.3835178257115075	3.273211398784573	1.0	1.0	2.0	0.0	-2094.364805039063
64000	-2309.309713296876	-201.01509364298633	-2108.2946196538896	0.632949748107354	0.6329497481073527	1.070471372802804	1.503249567706606	1.0	1.0	2.0	0.0	-2108.2946196538896
65000	-2311.274690144206	-207.67443412251646	-2103.60025602169	0.6535874998910611	0.6535874998910801	1.0841862419821404	1.6351552314680284	1.0	1.0	2.0	0.0	-2103.60025602169
66000	-2312.4286577423713	-207.59650361119878	-2104.8321541311725	0.6503519319291263	0.6503519319291473	1.6717280016665794	1.990864277055134	1.0	1.0	2.0	0.0	-2104.8321541311725
67000	-2311.529529997596	-207.6443791020989	-2103.885150895497	0.6532162986757368	0.6532162986757266	1.2894845692945096	1.5169565006247052	1.0	1.0	2.0	0.0	-2103.885150895497
68000	-2310.3438384568035	-174.0149752681934	-2136.3288631886103	0.5465942509746142	0.5465942509746095	1.030933241904566	1.8045422338314916	1.0	1.0	2.0	0.0	-2136.3288631886103
69000	-2308.5301568040445	-173.3061748579916	-2135.223981946053	0.5489825554590438	0.548982555459058	0.4923449046658195	0.8802062980267928	1.0	1.0	2.0	0.0	-2135.223981946053
70000	-2307.714396544296	-185.73036691619055	-2121.9840296281054	0.5889558901092453	0.5889558901092494	0.43989650456259044	0.736330318322557	1.0	1.0	2.0	0.0	-2121.9840296281054
71000	-2313.043884403122	-192.23520228697151	-2120.8086821161505	0.5960901316798867	0.5960901316798852	2.259308465255056	3.169558574845772	1.0	1.0	2.0	0.0	-2120.8086821161505
72000	-2309.5406137645577	-180.21277373994226	-2129.3278400246154	0.5726462068716001	0.5726462068716168	0.3409459122990522	0.4667391431009168	1.0	1.0	2.0	0.0	-2129.3278400246154
73000	-2308.9885495429917	-182.51885776798466	-2126.469691775007	0.5759209910495601	0.5759209910495766	0.8198552930251896	1.260015659779672	1.0	1.0	2.0	0.0	-2126.469691775007
74000	-2312.961890116882	-181.90560161581257	-2131.0562885010695	0.5650465502377852	0.5650465502377728	1.653683773713354	3.2462172507506675	1.0	1.0	2.0	0.0	-2131.0562885010695
75000	-2307.9409759994373	-180.44868184482578	-2127.4922941546115	0.5743381571248904	0.5743381571248896	0.1933712947625635	0.31604594534417124	1.0	1.0	2.0	0.0	-2127.4922941546115
76000	-2311.5689657278144	-173.90711190536172	-2137.6618538224525	0.5450986976807717	0.5450986976807869	1.2510745918009234	1.9487738000341759	1.0	1.0	2.0	0.0	-2137.6618538224525
77000	-2313.7963830256576	-215.06882192129154	-2098.727561104366	0.6712341026157053	0.6712341026156947	1.9732734010070152	2.5712038947886313	1.0	1.0	2.0	0.0	-2098.727561104366
78000	-2307.762445895347	-178.95821927479568	-2128.804226620551	0.5674699087139571	0.5674699087139469	0.41627630845031305	0.7711221168714271	1.0	1.0	2.0	0.0	-2128.804226620551
79000	-2306.9130140078087	-190.8932200816769	-2116.0197939261316	0.606583535460533	0.6065835354605601	0.288269882898636	0.48610194021764813	1.0	1.0	2.0	0.0	-2116.0197939261316
80000	-2309.0807910032954	-172.0660001805048	-2137.0147908227905	0.5443917577784095	0.5443917577784079	0.5305097944868512	1.0514517001549368	1.0	1.0	2.0	0.0	-2137.0147908227905
81000	-2308.576928543561	-195.32288859603202	-2113.254039947529	0.6197642911263147	0.6197642911263082	0.34895558167427304	0.6944513809427655	1.0	1.0	2.0	0.0	-2113.254039947529
82000	-2307.957911835382	-192.66381384961673	-2115.2940979857653	0.6103140591815464	0.6103140591815471	0.4981969591442589	0.8691691185553437	1.0	1.0	2.0	0.0	-2115.2940979857653
83000	-2309.259397733008	-188.05084819870757	-2121.2085495343003	0.5936747930047334	0.593674793004736	0.6870974219238135	1.3199010970234628	1.0	1.0	2.0	0.0	-2121.2085495343003
84000	-2308.5866658326436	-189.03166787030966	-2119.554997962334	0.5957814948509775	0.5957814948509729	0.9240925522076282	1.3986715501415476	1.0	1.0	2.0	0.0	-2119.554997962334
85000	-2307.014638699576	-177.02125933003546	-2129.993379369541	0.5640770014167804	0.5640770014167826	0.11059240026431048	0.21108187309301593	1.0	1.0	2.0	0.0	-2129.993379369541
86000	-2311.6686010877506	-177.1043345245934	-2134.564266563157	0.5528823708206628	0.5528823708206536	1.2055801489323792	2.7337570198743095	1.0	1.0	2.0	0.0	-2134.564266563157
87000	-2308.074408892912	-180.95325544600928	-2127.1211534469026	0.5722373252665541	0.572237325266569	0.5921298409336035	1.0851280764659157	1.0	1.0	2.0	0.0	-2127.1211534469026
88000	-2308.7871141011356	-180.03815435433057	-2128.748959746805	0.5695328772899697	0.5695328772899648	0.6065549027757423	1.0094504370089905	1.0	1.0	2.0	0.0	-2128.748959746805
89000	-2309.9346852931453	-218.45856416184577	-2091.4761211312994	0.6947352740895951	0.6947352740896153	0.20762579219345564	0.3101788425413195	1.0	1.0	2.0	0.0	-2091.4761211312994
90000	-2314.2967507961444	-160.3074608121143	-2153.98928998403	0.5008616216705093	0.5008616216705143	1.0958924444610514	2.4744118909870187	1.0	1.0	2.0	0.0	-2153.98928998403
91000	-2310.2153866693043	-176.1683514933213	-2134.047035175983	0.552527705660384	0.5525277056603831	1.0549677904905077	2.0603714743936616	1.0	1.0	2.0	0.0	-2134.047035175983
92000	-2309.6718585047724	-177.6343485380721	-2132.0375099667003	0.5639887344035646	0.5639887344035779	0.39269494013822936	0.5699371481923324	1.0	1.0	2.0	0.0	-2132.0375099667003
93000	-2308.7615424023866	-188.81048999886644	-2119.95105240352	0.5946108389081347	0.5946108389081317	0.9836969737601277	1.4874469570945366	1.0	1.0	2.0	0.0	-2119.95105240352
94000	-2309.835264509619	-209.05021400327632	-2100.7850505063425	0.6638720759973493	0.6638720759973525	0.3408253581798587	0.5084499312072115	1.0	1.0	2.0	0.0	-2100.7850505063425
95000	-2311.289508878106	-169.26210413776914	-2142.027404740337	0.533415173702432	0.5334151737024191	0.6960594916947762	1.5481047556999434	1.0	1.0	2.0	0.0	-2142.027404740337
96000	-2308.1192662310395	-189.64369775673663	-2118.475568474303	0.5994662866850146	0.5994662866849951	0.6721726710343022	1.099402958806651	1.0	1.0	2.0	0.0	-2118.475568474303
97000	-2309.1563754336853	-196.06917879067188	-2113.0871966430136	0.6171700677102601	0.6171700677102709	1.0030484864933622	1.6055222716654358	1.0	1.0	2.0	0.0	-2113.0871966430136
98000	-2310.187448685423	-188.3440853092321	-2121.843363376191	0.5918892387288986	0.5918892387288971	0.908667193268694	1.9552459943761695	1.0	1.0	2.0	0.0	-2121.843363376191
99000	-2316.208374069316	-222.6213404433176	-2093.5870336259986	0.6902231153764521	0.6902231153764481	2.9127495573585236	3.1917165205343263	1.0	1.0	2.0	0.0	-2093.5870336259986
100000	-2308.9775628798634	-203.23910680668655	-2105.7384560731766	0.6411515707291813	0.6411515707291979	0.9189165054284516	1.290083569286799	1.0	1.0	2.0	0.0	-2105.7384560731766
101000	-2309.0050615878235	-201.94626900903663	-2107.058792578787	0.6397789949189502	0.6397789949189526	0.5772646996470423	0.772116710001258	1.0	1.0	2.0	0.0	-2107.058792578787
102000	-2311.0500284944246	-208.05288928320772	-2102.997139211217	0.6542267632474964	0.6542267632474779	1.311260013711475	1.5847794325979951	1.0	1.0	2.0	0.0	-2102.997139211217
103000	-2307.8225499606647	-182.012033685968	-2125.8105162746965	0.5775787742172598	0.577578774217279	0.3945193128787199	0.6551469003247762	1.0	1.0	2.0	0.0	-2125.8105162746965
104000	-2309.9652574171428	-201.73194964909328	-2108.2333077680496	0.6334838077138354	0.6334838077138538	1.2242791677948035	1.8977304848398313	1.0	1.0	2.0	0.0	-2108.2333077680496
105000	-2308.5771409985123	-195.560029327296	-2113.0171116712163	0.6222132768917599	0.6222132768917722	0.18330161716109625	0.32422517090497605	1.0	1.0	2.0	0.0	-2113.0171116712163
106000	-2310.4257133316437	-206.55872425851427	-2103.8669890731294	0.6520901883850933	0.6520901883851137	0.7266058130568371	1.3495924680442117	1.0	1.0	2.0	0.0	-2103.8669890731294
107000	-2309.490837268633	-177.6489791688313	-2131.841858099802	0.5598620180427513	0.5598620180427386	0.8588687822928822	1.4213387685884764	1.0	1.0	2.0	0.0	-2131.841858099802
108000	-2306.9494962221656	-194.59911587775963	-2112.350380344406	0.6184904194354285	0.6184904194354353	0.2924363035734415	0.4292978679959695	1.0	1.0	2.0	0.0	-2112.350380344406
109000	-2310.8485644018706	-206.0008206145632	-2104.8477437873075	0.645091012613475	0.6450910126134632	1.5698656553384474	2.157474883949965	1.0	1.0	2.0	0.0	-2104.8477437873075
110000	-2308.9682930590584	-190.11618276070658	-2118.852110298352	0.598508928576661	0.5985089285766587	1.0024763747816312	1.5438020910436066	1.0	1.0	2.0	0.0	-2118.852110298352
111000	-2307.5724312547663	-180.4794637639466	-2127.09296749082	0.5723763601680752	0.572376360168095	0.41261425590095197	0.7469561728375114	1.0	1.0	2.0	0.0	-2127.09296749082
112000	-2307.7392760278967	-185.3323581280416	-2122.406917899855	0.5883635250114059	0.5883635250113833	0.34456288833610127	0.6206610321487471	1.0	1.0	2.0	0.0	-2122.406917899855
113000	-2306.841859529703	-196.50170099869138	-2110.3401585310116	0.6256588959164376	0.6256588959164527	0.13514367678862504	0.22646028070660518	1.0	1.0	2.0	0.0	-2110.3401585310116
114000	-2309.9863068009527	-205.89216633288734	-2104.0941404680652	0.6509528683085642	0.6509528683085599	0.7926610835659179	0.9759307645318097	1.0	1.0	2.0	0.0	-2104.0941404680652
115000	-2310.806943617817	-182.63651388111583	-2128.1704297367014	0.5773714906067556	0.5773714906067564	0.6874092989097086	1.052178634092156	1.0	1.0	2.0	0.0	-2128.1704297367014
116000	-2312.6959915416405	-182.26220674991893	-2130.433784791722	0.5700604937108538	0.5700604937108509	1.0788863957595165	2.5945913625371917	1.0	1.0	2.0	0.0	-2130.433784791722
117000	-2310.0152810962186	-200.11978312675922	-2109.8954979694595	0.6364327587775482	0.6364327587775486	0.18694176735380472	0.39211894422220994	1.0	1.0	2.0	0.0	-2109.8954979694595
118000	-2309.951429656094	-208.89292971197338	-2101.0584999441207	0.6592594625254323	0.6592594625254203	0.8403886383221433	1.307343285627032	1.0	1.0	2.0	0.0	-2101.0584999441207
119000	-2306.6356123561686	-179.39310287422825	-2127.2425094819405	0.5723221228528256	0.5723221228528208	0.030734168806275334	0.05959905776638466	1.0	1.0	2.0	0.0	-2127.2425094819405
120000	-2312.455213307927	-199.9300379992718	-2112.525175308655	0.623701336389765	0.6237013363897662	1.852501313872574	2.5553328343688673	1.0	1.0	2.0	0.0	-2112.525175308655
121000	-2307.030996101665	-179.43073701792855	-2127.6002590837365	0.5714823248527972	0.571482324852802	0.13389721499415128	0.259209932246353	1.0	1.0	2.0	0.0	-2127.6002590837365
122000	-2307.375287241713	-190.96793851133936	-2116.4073487303735	0.605809044748875	0.6058090447488634	0.4139577778900057	0.6796152254631714	1.0	1.0	2.0	0.0	-2116.4073487303735
123000	-2308.2069920303734	-204.89440903630674	-2103.312582994067	0.6519840716557118	0.6519840716557029	0.18456576180558612	0.2608089112134022	1.0	1.0	2.0	0.0	-2103.312582994067
124000	-2307.671076585343	-189.68021351187548	-2117.9908630734676	0.6007956819604767	0.6007956819604601	0.5558725316447575	0.8325588215463176	1.0	1.0	2.0	0.0	-2117.9908630734676
125000	-2311.536150323165	-181.5119776968769	-2130.0241726262884	0.5643343340174545	0.5643343340174629	1.6654093909765482	3.0657355138301225	1.0	1.0	2.0	0.0	-2130.0241726262884
126000	-2307.9766276480686	-197.3766508421957	-2110.5999768058728	0.6261501967519807	0.6261501967519968	0.41579018659003786	0.6656879040864355	1.0	1.0	2.0	0.0	-2110.5999768058728
127000	-2310.17259180542	-179.08272991778384	-2131.089861887636	0.567102693455427	0.5671026934554396	0.574578173397076	0.8532701630683877	1.0	1.0	2.0	0.0	-2131.089861887636
128000	-2310.6982623870385	-223.68457824096808	-2087.0136841460703	0.7106222110573627	0.7106222110573737	0.32838736442754013	0.4022157372313057	1.0	1.0	2.0	0.0	-2087.0136841460703
129000	-2309.64870780577	-186.06596049482326	-2123.5827473109466	0.5916280081930303	0.5916280081930126	0.19989712489468617	0.46835890148892717	1.0	1.0	2.0	0.0	-2123.5827473109466
130000	-2309.9513419322006	-201.49672255147684	-2108.4546193807237	0.6309710532894003	0.6309710532894162	1.444319213974984	2.2355768215347647	1.0	1.0	2.0	0.0	-2108.4546193807237
131000	-2307.1246254330144	-195.7829441585596	-2111.341681274455	0.622825994784642	0.6228259947846517	0.19270088786408668	0.34433790540295434	1.0	1.0	2.0	0.0	-2111.341681274455
132000	-2308.8215827061167	-176.74246888407544	-2132.079113822041	0.5596813675158214	0.5596813675158366	0.4613065818971846	0.9694288227912075	1.0	1.0	2.0	0.0	-2132.079113822041
133000	-2308.276172167347	-179.92902479692793	-2128.347147370419	0.5690631513442668	0.569063151344278	0.586120909989762	1.069057928672837	1.0	1.0	2.0	0.0	-2128.347147370419
134000	-2311.8198815438523	-171.7178492196129	-2140.102032324239	0.5377178346848043	0.537717834684798	1.2201801286569782	2.121044231605713	1.0	1.0	2.0	0.0	-2140.102032324239
135000	-2309.193777342267	-200.61749968751133	-2108.5762776547554	0.6347794250465664	0.6347794250465769	0.6943937719827643	0.9042266974956997	1.0	1.0	2.0	0.0	-2108.5762776547554
136000	-2311.289435568202	-186.16186028183273	-2125.1275752863694	0.5781944566684984	0.5781944566685145	1.7480345711655616	3.2570814632976095	1.0	1.0	2.0	0.0	-2125.1275752863694
137000	-2311.8525609372446	-205.971048835112	-2105.8815121021325	0.6438877809634574	0.643887780963471	1.7176577659332266	2.359675023959904	1.0	1.0	2.0	0.0	-2105.8815121021325
138000	-2308.349025962972	-200.28196474500777	-2108.0670612179642	0.6348659634624744	0.6348659634624577	0.5254421973179908	0.7103290484458995	1.0	1.0	2.0	0.0	-2108.0670612179642
139000	-2309.66543418389	-191.72330654825186	-2117.942127635638	0.6048966173929637	0.6048966173929403	0.8306310268584701	1.3063361426790376	1.0	1.0	2.0	0.0	-2117.942127635638
140000	-2307.32170180201	-180.1707793912629	-2127.150922410747	0.5729898818997888	0.572989881899786	0.2353752451254717	0.42181137268842955	1.0	1.0	2.0	0.0	-2127.150922410747
141000	-2309.887474929047	-207.95567626570295	-2101.931798663344	0.6554341927776035	0.655434192777615	0.9076091118342756	1.5101431447057019	1.0	1.0	2.0	0.0	-2101.931798663344
142000	-2309.1559015700595	-211.0613955377686	-2098.094506032291	0.6714684854798229	0.6714684854798163	0.20303512942814408	0.2600471278509354	1.0	1.0	2.0	0.0	-2098.094506032291
143000	-2309.334428060198	-185.4694236603523	-2123.865004399846	0.5822939571833851	0.5822939571833788	1.110864624681665	1.907578089228558	1.0	1.0	2.0	0.0	-2123.865004399846
144000	-2308.100901484262	-210.96630936220183	-2097.1345921220604	0.6717867009239445	0.6717867009239556	0.11484951542023025	0.15272136824149138	1.0	1.0	2.0	0.0	-2097.1345921220604
145000	-2308.9432450974523	-195.56327088198043	-2113.379974215472	0.6225328940049821	0.6225328940050072	0.14106901015176473	0.2688129529096497	1.0	1.0	2.0	0.0	-2113.379974215472
146000	-2310.029694327144	-171.23441912694213	-2138.795275200202	0.5390694885998474	0.539069488599843	0.824831796529286	1.606146756789249	1.0	1.0	2.0	0.0	-2138.795275200202
