# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun May 03 08:21:27 CEST 2020 [seed=1588486884994]
# Nextstrain_200420_3.xml
state	location.rates.Belgium.other	location.rates.other.Belgium	location.indicators.Belgium.other	location.indicators.other.Belgium	location.nonZeroRates
41000	0.611405084786921	2.099965638497565	1.0	1.0	2.0
42000	0.5278075217652334	1.5713313381626366	1.0	1.0	2.0
43000	0.1719928088472849	0.7822329992674042	1.0	1.0	2.0
44000	0.21553152133510214	1.428738412545828	1.0	1.0	2.0
45000	0.104311397169486	0.3511459186348834	1.0	1.0	2.0
46000	0.15961297032565247	0.6460548355165956	1.0	1.0	2.0
47000	0.4329764875225348	1.4590681876442997	1.0	1.0	2.0
48000	0.23047208380756634	1.0473977129301257	1.0	1.0	2.0
49000	0.12492474738463116	0.753975564699431	1.0	1.0	2.0
50000	0.17701062379539104	0.47753292168087064	1.0	1.0	2.0
51000	0.06103518768166539	0.19984171570181689	1.0	1.0	2.0
52000	0.23525669232526789	0.7721423591162858	1.0	1.0	2.0
53000	0.20939466150314523	1.1351945852514058	1.0	1.0	2.0
54000	0.10483014914673869	0.5366431296817996	1.0	1.0	2.0
55000	0.44588360990399967	1.9856864791750721	1.0	1.0	2.0
56000	0.23654897061886274	1.0223334140204727	1.0	1.0	2.0
57000	0.5923508084557546	2.556666220087985	1.0	1.0	2.0
58000	0.8074938153592758	2.893336807788651	1.0	1.0	2.0
59000	0.06276239499680905	0.3576558675158376	1.0	1.0	2.0
60000	0.15636773856459546	0.3851799687740623	1.0	1.0	2.0
61000	0.2717293630645666	0.9956578639007516	1.0	1.0	2.0
62000	0.3338702753385923	0.7446722108485367	1.0	1.0	2.0
63000	0.2086619581385104	0.788654858511634	1.0	1.0	2.0
64000	0.4814691944252047	2.1076673907666073	1.0	1.0	2.0
65000	0.1286839249322725	0.5821558617385485	1.0	1.0	2.0
66000	0.31883967255178863	1.2796619951874109	1.0	1.0	2.0
67000	0.8901272049977533	3.1366989514082806	1.0	1.0	2.0
68000	0.12989367340991134	0.671573759360325	1.0	1.0	2.0
69000	0.607089843250745	1.3657903072456663	1.0	1.0	2.0
70000	0.23050198452858237	1.2802148442033199	1.0	1.0	2.0
71000	0.3778037763549837	1.3797194346936354	1.0	1.0	2.0
72000	0.3170935123814462	1.402447462911615	1.0	1.0	2.0
73000	0.10455974954642684	0.4246948330985397	1.0	1.0	2.0
74000	0.18491072527044736	0.9721595501719515	1.0	1.0	2.0
75000	0.4636084587490957	1.0967364206854457	1.0	1.0	2.0
76000	0.41846563378359247	1.9524853698759757	1.0	1.0	2.0
77000	0.47462135159461233	1.789833098939629	1.0	1.0	2.0
78000	0.0999227085109935	0.5365752895949681	1.0	1.0	2.0
79000	0.13415594543482975	0.5531378770620075	1.0	1.0	2.0
80000	0.9988171780539	3.106163819914372	1.0	1.0	2.0
81000	0.2053491210044228	0.5983509056939452	1.0	1.0	2.0
82000	0.20490746823956915	0.6902033137453052	1.0	1.0	2.0
83000	0.26686306372700125	0.7059021379093079	1.0	1.0	2.0
84000	0.2502055503951035	0.6589140230754731	1.0	1.0	2.0
85000	0.5366507716697764	1.4180414053025425	1.0	1.0	2.0
86000	1.253926269309743	2.830083813558473	1.0	1.0	2.0
87000	0.4850442155307732	2.501906850704892	1.0	1.0	2.0
88000	0.17310783834154278	1.1838759420327747	1.0	1.0	2.0
89000	1.6284138299169877	4.616727680795397	1.0	1.0	2.0
90000	0.12271061301423776	0.5008087615490632	1.0	1.0	2.0
91000	0.1195535222515972	0.6858779095007849	1.0	1.0	2.0
92000	0.10788666187171363	0.30688349948899507	1.0	1.0	2.0
93000	1.0839578229352391	3.363293054319397	1.0	1.0	2.0
94000	0.2536900684082535	0.6964273303043418	1.0	1.0	2.0
95000	0.4289848518985379	1.377728482480927	1.0	1.0	2.0
96000	0.5646861647043225	2.2245863079170296	1.0	1.0	2.0
97000	0.05343209539800242	0.21670444542986167	1.0	1.0	2.0
98000	0.16687062765522212	0.9564275884215054	1.0	1.0	2.0
99000	0.5961897380124688	3.294493628497321	1.0	1.0	2.0
100000	0.1718061221974005	1.0318979505127448	1.0	1.0	2.0
101000	0.43860383224514504	1.7352928368000478	1.0	1.0	2.0
102000	0.3309269533511582	1.179799802842713	1.0	1.0	2.0
103000	0.2297062540211414	0.9619822878686834	1.0	1.0	2.0
104000	0.2488780531264311	1.3228454453692633	1.0	1.0	2.0
105000	0.07784778830178254	0.6076247051009671	1.0	1.0	2.0
106000	0.4196111645310478	1.1767039907044654	1.0	1.0	2.0
107000	0.47995173695685905	1.714446541351257	1.0	1.0	2.0
108000	0.1729563177232964	0.6328299791281712	1.0	1.0	2.0
109000	0.3657239454053524	1.2136745250564576	1.0	1.0	2.0
110000	0.1115673470851905	0.7629787012188359	1.0	1.0	2.0
111000	0.04761793712641006	0.19801163267454217	1.0	1.0	2.0
112000	1.1562511735407708	2.572204811027481	1.0	1.0	2.0
113000	0.3042219755299558	1.9384101667195885	1.0	1.0	2.0
114000	0.043600069156772586	0.38263696375469186	1.0	1.0	2.0
115000	1.5276577441330392	4.3019430281330555	1.0	1.0	2.0
116000	1.2588467118271138	5.095848136163599	1.0	1.0	2.0
117000	0.09273473244400082	0.43081325410571747	1.0	1.0	2.0
118000	0.2120751498633999	1.662471027125596	1.0	1.0	2.0
119000	0.3740896380277375	0.8618718316898074	1.0	1.0	2.0
120000	0.3465543462430059	1.3075738696267702	1.0	1.0	2.0
121000	0.06903021595591159	0.4153786928255515	1.0	1.0	2.0
122000	0.6193225679154368	2.2585046460094276	1.0	1.0	2.0
123000	0.17751522757214175	0.7172849431851058	1.0	1.0	2.0
124000	0.6178075875631845	3.0886281434578047	1.0	1.0	2.0
125000	0.6035186362966355	1.5177834734646936	1.0	1.0	2.0
126000	0.26410226054312685	0.6092312958647859	1.0	1.0	2.0
127000	0.5577496272989302	2.40239385173179	1.0	1.0	2.0
128000	0.5463830084658087	1.4504359283125001	1.0	1.0	2.0
129000	0.8967892091149586	4.318101209923033	1.0	1.0	2.0
130000	0.39134482891149497	1.0150064864532318	1.0	1.0	2.0
131000	0.1212688790901396	0.5863686630741588	1.0	1.0	2.0
132000	0.3170379789040506	0.703247085088085	1.0	1.0	2.0
133000	0.06805332082746592	0.23230494217719636	1.0	1.0	2.0
134000	0.08589373946572766	0.35842850279258565	1.0	1.0	2.0
135000	0.6232905149134312	2.430854438309562	1.0	1.0	2.0
136000	1.167720899978657	4.328603163401761	1.0	1.0	2.0
137000	0.19125651690513754	0.5575775566978551	1.0	1.0	2.0
138000	0.36826045934044654	1.2518882120240757	1.0	1.0	2.0
139000	0.3730327073699799	1.0054263472825422	1.0	1.0	2.0
140000	0.17592975638991346	0.9181052132674596	1.0	1.0	2.0
141000	0.3323985963603914	1.1613979570202195	1.0	1.0	2.0
142000	0.5177578805578293	2.0985324675772876	1.0	1.0	2.0
143000	0.04466421839689659	0.17869836865042713	1.0	1.0	2.0
144000	0.4426275196420784	1.4389025226554852	1.0	1.0	2.0
145000	0.35606745977144383	1.3130362833356075	1.0	1.0	2.0
146000	0.6391986826766382	2.320576825856507	1.0	1.0	2.0
147000	0.18907717401009091	0.7950393026339857	1.0	1.0	2.0
148000	0.775057816204369	3.154821421726261	1.0	1.0	2.0
149000	0.33109873159119807	3.456828787537717	1.0	1.0	2.0
150000	0.6097735224287275	2.2958733628778525	1.0	1.0	2.0
151000	0.1278560341852656	0.4285706897394293	1.0	1.0	2.0
152000	0.5470734755944621	2.8667981746817777	1.0	1.0	2.0
153000	0.5031727140551832	1.8741724446603685	1.0	1.0	2.0
154000	0.42293869662594263	1.6817664117423865	1.0	1.0	2.0
155000	0.5113803384482325	1.3385186752741214	1.0	1.0	2.0
156000	0.575773435479398	2.145874003949365	1.0	1.0	2.0
157000	0.0928710179042491	0.7639000280616507	1.0	1.0	2.0
158000	0.6132712178055323	2.3518708264520947	1.0	1.0	2.0
159000	0.2100511404052991	1.3665056078112847	1.0	1.0	2.0
160000	0.2971897170014516	1.2938194092094024	1.0	1.0	2.0
161000	0.5768874974196704	1.4059110196323954	1.0	1.0	2.0
162000	0.09330266130000824	0.6301510152656751	1.0	1.0	2.0
163000	0.09511867012051901	0.5996028519561527	1.0	1.0	2.0
164000	0.36315587060066995	1.2650483247560542	1.0	1.0	2.0
165000	0.14197187773085224	0.5546774724439683	1.0	1.0	2.0
166000	1.0101419566521161	2.2090421283599735	1.0	1.0	2.0
167000	0.3684568218431453	2.1592501745031867	1.0	1.0	2.0
168000	0.1387553557886572	0.314483938358084	1.0	1.0	2.0
169000	0.6152023922019311	1.4109292175680883	1.0	1.0	2.0
170000	0.44734401805468205	1.8739199804023308	1.0	1.0	2.0
171000	0.19285609255106892	1.221435369146255	1.0	1.0	2.0
172000	0.12841529388729894	0.6224928794620698	1.0	1.0	2.0
173000	0.7558224990351466	2.6158572423067397	1.0	1.0	2.0
174000	0.34683398647585	1.1473878588237678	1.0	1.0	2.0
175000	0.0771647445886294	0.2203476547182546	1.0	1.0	2.0
176000	0.1924750223496895	0.9769601664131239	1.0	1.0	2.0
177000	0.24167662623876104	1.0652231474117058	1.0	1.0	2.0
178000	0.46015098836436036	3.093754207555933	1.0	1.0	2.0
179000	0.452418773338169	2.524928672081403	1.0	1.0	2.0
180000	0.13320153855926725	0.4668770116198585	1.0	1.0	2.0
181000	0.4953299126632959	2.155242406806924	1.0	1.0	2.0
182000	0.2435431141704402	0.9226783481061344	1.0	1.0	2.0
183000	0.22842655131243964	1.0677892675749232	1.0	1.0	2.0
184000	0.36083451397962985	1.1295442066377515	1.0	1.0	2.0
185000	0.08482316930383905	0.3584270047039546	1.0	1.0	2.0
186000	0.38280226350168367	1.2061596712225784	1.0	1.0	2.0
187000	0.28204174907015006	0.9648472482902624	1.0	1.0	2.0
188000	0.059128068610652666	0.24102000885218705	1.0	1.0	2.0
189000	0.3029911894859383	0.8257518108216821	1.0	1.0	2.0
190000	0.28325366196523327	0.9606970224683538	1.0	1.0	2.0
191000	0.7384506790360532	3.4468717648935994	1.0	1.0	2.0
192000	0.216820004294274	1.2208330750818166	1.0	1.0	2.0
193000	0.4728858274369774	1.6171247502114534	1.0	1.0	2.0
194000	0.6045055444950339	2.6451592442678336	1.0	1.0	2.0
195000	0.5617851788328404	2.4246966889285693	1.0	1.0	2.0
196000	0.34529260907909	1.0956603046082336	1.0	1.0	2.0
197000	0.4800017920726489	2.503648090230751	1.0	1.0	2.0
198000	0.1660206840854009	0.5406231671541663	1.0	1.0	2.0
199000	0.1291340602090117	0.4751004961055292	1.0	1.0	2.0
200000	1.29492818640581	5.120903849371636	1.0	1.0	2.0
201000	0.4042425406038639	1.5394496489677685	1.0	1.0	2.0
202000	0.389643005875655	1.7119409671915011	1.0	1.0	2.0
203000	0.18609487405773942	0.6699141812789984	1.0	1.0	2.0
204000	0.9154332400038252	2.2642395211687005	1.0	1.0	2.0
205000	0.35714066278109774	1.4226421852559954	1.0	1.0	2.0
206000	0.04575852741751428	0.24112978248952824	1.0	1.0	2.0
207000	0.19261428039671472	1.3426853054091712	1.0	1.0	2.0
208000	0.8805584627908143	2.8298937227738707	1.0	1.0	2.0
209000	0.4328470521803741	2.6312886469296686	1.0	1.0	2.0
210000	0.14384070652815437	0.8531876491801937	1.0	1.0	2.0
211000	0.3690643992826719	1.598102803587182	1.0	1.0	2.0
212000	1.1174908482255426	3.091817146766313	1.0	1.0	2.0
213000	0.33417561317385747	2.438072580303934	1.0	1.0	2.0
214000	0.1790897998103478	1.1746951267720602	1.0	1.0	2.0
215000	0.4046635455060432	1.7276882405594651	1.0	1.0	2.0
216000	0.06960454268214732	0.33082372883597905	1.0	1.0	2.0
217000	0.20178136749128375	0.5695069846679474	1.0	1.0	2.0
218000	1.871658340185017	5.2775595006988265	1.0	1.0	2.0
219000	0.4460826775324613	2.280624838221672	1.0	1.0	2.0
220000	0.06242588157544763	0.29638665542642345	1.0	1.0	2.0
221000	0.3579039231746905	1.6147867027117007	1.0	1.0	2.0
222000	0.3405223461191259	1.7570858167522194	1.0	1.0	2.0
223000	0.4417301867660367	2.173376448223212	1.0	1.0	2.0
224000	0.34699655897216486	1.3348406372683825	1.0	1.0	2.0
225000	0.6098112666119262	2.034815794886682	1.0	1.0	2.0
226000	0.0966506517397234	0.5395812664851103	1.0	1.0	2.0
227000	0.7394924706381534	2.4039374076676254	1.0	1.0	2.0
228000	0.1758246423994171	1.2485088233504567	1.0	1.0	2.0
229000	0.6113356702287811	2.1667744715962978	1.0	1.0	2.0
230000	0.40739873278893235	1.1345604326014378	1.0	1.0	2.0
231000	0.6091558298738182	2.9928321009765155	1.0	1.0	2.0
232000	0.23171888934871088	0.672127445668851	1.0	1.0	2.0
233000	0.3606944211032289	1.2235155689981623	1.0	1.0	2.0
234000	0.7731615717028915	2.3981138926084715	1.0	1.0	2.0
235000	0.5499337499108892	1.4992657247536316	1.0	1.0	2.0
236000	0.7374788290983382	3.6228893758888554	1.0	1.0	2.0
237000	0.4708456536371646	1.8092253746857794	1.0	1.0	2.0
238000	1.0000588693384127	2.034658541118022	1.0	1.0	2.0
239000	0.18162536486078815	0.8144700813115717	1.0	1.0	2.0
240000	0.27954191595080763	1.1641084473163892	1.0	1.0	2.0
241000	0.2881964451982403	0.5194905735237212	1.0	1.0	2.0
242000	0.8057308481062883	3.9788506560666423	1.0	1.0	2.0
243000	0.8793062962125312	2.9666396696543242	1.0	1.0	2.0
244000	0.42542928784925704	2.35792480830505	1.0	1.0	2.0
245000	0.13066405673289685	0.4373419964062551	1.0	1.0	2.0
246000	0.3692133218929031	1.538744724280408	1.0	1.0	2.0
247000	0.06500886327944236	0.3035904407595572	1.0	1.0	2.0
248000	0.5221335271691689	1.4955590590457708	1.0	1.0	2.0
249000	0.2988596169501518	1.1919227013794358	1.0	1.0	2.0
250000	0.07705385069874206	0.1543287775613531	1.0	1.0	2.0
251000	0.24933854326659946	1.2383463096819434	1.0	1.0	2.0
252000	0.48841201511365595	1.855551325417197	1.0	1.0	2.0
253000	0.2594070790749638	0.6613009584179558	1.0	1.0	2.0
254000	0.5827627332780952	2.100025105802999	1.0	1.0	2.0
255000	0.3487024522234466	0.7692762755947381	1.0	1.0	2.0
256000	0.5139608388508314	1.8690878255954106	1.0	1.0	2.0
257000	0.24319327574783708	1.0092013075395465	1.0	1.0	2.0
258000	0.09968927885592815	0.364415428776951	1.0	1.0	2.0
259000	0.20285294354455352	0.9219064604111719	1.0	1.0	2.0
260000	0.27595316356835925	1.054633259430173	1.0	1.0	2.0
261000	0.5418039839697928	2.302843147512738	1.0	1.0	2.0
262000	0.6198758594408248	2.113218599355317	1.0	1.0	2.0
263000	0.34923299281443737	1.2823938075932235	1.0	1.0	2.0
264000	0.29521071414224337	1.8949333874242815	1.0	1.0	2.0
265000	0.15073669356994443	1.5313397829507767	1.0	1.0	2.0
266000	0.2186273693577625	0.5944956177429656	1.0	1.0	2.0
267000	0.7260109862137435	2.580548806656135	1.0	1.0	2.0
268000	0.1426133416646876	0.7582565008541022	1.0	1.0	2.0
269000	0.5066929965569104	2.252033661675143	1.0	1.0	2.0
270000	0.09517733879895672	0.3180909924683456	1.0	1.0	2.0
271000	0.6983735982891333	3.974420861651508	1.0	1.0	2.0
272000	0.2780537311561403	0.9765942870790905	1.0	1.0	2.0
273000	0.4038186047861207	1.80379171473612	1.0	1.0	2.0
274000	0.16854488811837123	0.6387649193173086	1.0	1.0	2.0
275000	0.5255484895049607	1.400623273134764	1.0	1.0	2.0
276000	0.5950251041146353	2.6390278546305748	1.0	1.0	2.0
277000	0.515291832506814	2.0871952170057004	1.0	1.0	2.0
278000	0.02668772500263608	0.15959497013970772	1.0	1.0	2.0
279000	0.49742509901558923	1.7602867968102627	1.0	1.0	2.0
280000	0.8012620153622565	1.88585202584416	1.0	1.0	2.0
281000	0.4370154732444747	1.5319304275199725	1.0	1.0	2.0
282000	0.4423117527508665	2.729037327654047	1.0	1.0	2.0
283000	0.5961610794084347	2.379527484414758	1.0	1.0	2.0
284000	0.4642042418838474	2.121046864343233	1.0	1.0	2.0
285000	0.27410554211585647	0.9527275297819013	1.0	1.0	2.0
286000	1.0660888140355553	4.350424775326387	1.0	1.0	2.0
287000	0.49320897502146255	1.7312722953909234	1.0	1.0	2.0
288000	0.5461796463378547	2.671531740580201	1.0	1.0	2.0
289000	0.5837296160135615	3.581315430112624	1.0	1.0	2.0
290000	0.34811758144863825	1.9044298867615526	1.0	1.0	2.0
291000	0.35455232748104115	1.2158992286375916	1.0	1.0	2.0
292000	0.10106971964810255	0.6333366453522126	1.0	1.0	2.0
293000	0.4659687932427628	2.6333414598756377	1.0	1.0	2.0
294000	0.23399109090730844	1.2230037391281947	1.0	1.0	2.0
295000	0.6975865980746581	3.1050942898531604	1.0	1.0	2.0
296000	0.6950266217156285	3.805824231138248	1.0	1.0	2.0
297000	0.24295070823209353	0.8780540049424628	1.0	1.0	2.0
298000	0.34852706998683486	1.5228825863233337	1.0	1.0	2.0
299000	0.19284274340930013	0.700743772678201	1.0	1.0	2.0
300000	0.2695585493561488	1.2704485642533478	1.0	1.0	2.0
301000	0.06934490774193804	0.20430501518853397	1.0	1.0	2.0
302000	1.1719076684694953	5.950256089771702	1.0	1.0	2.0
303000	0.09182619277071906	0.37002996031238744	1.0	1.0	2.0
304000	0.38394960123020333	1.5200504264328418	1.0	1.0	2.0
305000	0.520768451676718	2.1976552834745307	1.0	1.0	2.0
306000	0.11482169692116556	0.42769764951435546	1.0	1.0	2.0
307000	0.7544936071208657	3.9549435906290036	1.0	1.0	2.0
308000	0.44299203530729836	1.7973785788163423	1.0	1.0	2.0
309000	0.13883757041336992	0.645369369186968	1.0	1.0	2.0
310000	0.569813957388152	1.4232869723264625	1.0	1.0	2.0
311000	0.09968675143501647	0.44747160251626916	1.0	1.0	2.0
312000	0.09057549150196395	0.34729059216031954	1.0	1.0	2.0
313000	0.08688512282121381	0.5441616911548742	1.0	1.0	2.0
314000	0.9452655173365477	2.303040061692472	1.0	1.0	2.0
315000	0.4997664340257771	2.9432958930726354	1.0	1.0	2.0
316000	0.19559318761353678	0.9423814100757236	1.0	1.0	2.0
317000	0.21488258662189083	1.2407277157128398	1.0	1.0	2.0
318000	0.405787496232039	1.4353571820047573	1.0	1.0	2.0
319000	0.24277586000963017	1.1762994750111648	1.0	1.0	2.0
320000	1.0686778307482627	3.3439875848347644	1.0	1.0	2.0
321000	0.15083682497901732	0.6470254925775198	1.0	1.0	2.0
322000	0.16973168881857892	0.8470528375572065	1.0	1.0	2.0
323000	0.137357904303292	0.5945456495822008	1.0	1.0	2.0
324000	0.3560883513587368	1.6956366550751314	1.0	1.0	2.0
325000	0.3289673566992094	1.005730568004611	1.0	1.0	2.0
326000	0.8426749068884773	1.9169001339775655	1.0	1.0	2.0
327000	0.16577451998038165	0.93674162079019	1.0	1.0	2.0
328000	0.548501883991177	1.2332177829305815	1.0	1.0	2.0
329000	0.191808195808931	0.6366371096007504	1.0	1.0	2.0
330000	0.7035915793091816	3.041333427491974	1.0	1.0	2.0
331000	0.19212358731248247	1.3553975403643794	1.0	1.0	2.0
332000	0.41008662624441	2.2439813088556817	1.0	1.0	2.0
333000	0.45386222450134306	1.2809008195642777	1.0	1.0	2.0
334000	0.1480009796431944	0.4999859984338356	1.0	1.0	2.0
335000	0.5909993646471666	1.7069771439323498	1.0	1.0	2.0
336000	0.23113029256331963	0.7947147359017538	1.0	1.0	2.0
337000	0.14375708202369478	0.4682414917363806	1.0	1.0	2.0
338000	0.8104986100933667	1.9446284683828334	1.0	1.0	2.0
339000	0.1316637825550553	0.4055763699364846	1.0	1.0	2.0
340000	0.28739360938628794	1.6097601753270168	1.0	1.0	2.0
341000	0.1570216068681248	0.8743874526535977	1.0	1.0	2.0
342000	0.32142838985580036	2.486234292834396	1.0	1.0	2.0
343000	0.05388683672675166	0.10802718812575728	1.0	1.0	2.0
344000	0.15531310532126213	0.6790196237758186	1.0	1.0	2.0
345000	0.14203315692839855	0.6991301145826064	1.0	1.0	2.0
346000	0.819999750835399	2.8737948781606844	1.0	1.0	2.0
347000	0.5521486979112407	1.626892716886444	1.0	1.0	2.0
348000	0.200603755955168	0.5388032645345958	1.0	1.0	2.0
349000	0.15215010628515444	0.5784069271947233	1.0	1.0	2.0
350000	0.3297707199332261	1.2240421992328678	1.0	1.0	2.0
351000	0.44642290153490405	2.4032729164392945	1.0	1.0	2.0
352000	0.26394124665306257	0.9567756777545325	1.0	1.0	2.0
353000	0.29408299809740923	0.9732934315349596	1.0	1.0	2.0
354000	0.12780905411253107	0.6386170499357385	1.0	1.0	2.0
355000	1.359980447923394	5.733505234925714	1.0	1.0	2.0
356000	0.38418231417366794	1.1300679065859145	1.0	1.0	2.0
357000	0.532995876392873	1.5407642673712576	1.0	1.0	2.0
358000	0.2065428823048823	1.0279226860206045	1.0	1.0	2.0
359000	0.48256866407256926	1.2526873275446022	1.0	1.0	2.0
360000	0.11741998109712931	0.7233759921682845	1.0	1.0	2.0
361000	0.36377213632674854	1.4229902512165336	1.0	1.0	2.0
362000	1.7644000936577025	6.3164896495471	1.0	1.0	2.0
363000	0.23909644921553114	0.601976797960149	1.0	1.0	2.0
364000	0.17300391643642085	0.6647042735131158	1.0	1.0	2.0
365000	0.07210826594900932	0.27846612027287565	1.0	1.0	2.0
366000	0.21274918027660186	1.6140826066442389	1.0	1.0	2.0
367000	0.919697278640105	3.005247378833606	1.0	1.0	2.0
368000	0.29505724009835876	1.5160213917546952	1.0	1.0	2.0
369000	0.24053079139324318	1.7855246066045858	1.0	1.0	2.0
370000	0.02839714450122047	0.19018456620356386	1.0	1.0	2.0
371000	0.4835116513861442	2.203587857344547	1.0	1.0	2.0
372000	0.12097635118898674	0.7970237923070231	1.0	1.0	2.0
373000	1.0210091381328377	4.356474025053041	1.0	1.0	2.0
374000	1.3993628722483957	3.698715548707928	1.0	1.0	2.0
375000	0.1260261821077911	0.7305073903911882	1.0	1.0	2.0
376000	0.8245861780822296	2.192517913597545	1.0	1.0	2.0
377000	0.16483960117414015	0.7769684816432406	1.0	1.0	2.0
378000	0.33947692252577216	1.1515752781616202	1.0	1.0	2.0
379000	0.3645388990158464	1.109124523594598	1.0	1.0	2.0
380000	0.34722437312541726	1.9452485632763827	1.0	1.0	2.0
381000	0.8004839090530532	3.5505135214348225	1.0	1.0	2.0
382000	0.36625517197987556	2.3799525962291326	1.0	1.0	2.0
383000	1.496310690894195	6.65664094179054	1.0	1.0	2.0
384000	0.6697120591811967	3.297550643617403	1.0	1.0	2.0
385000	0.7371945719698182	3.5780441893594297	1.0	1.0	2.0
386000	0.4371728942863626	1.9472936789287205	1.0	1.0	2.0
387000	0.7831388863954073	2.8878971672404172	1.0	1.0	2.0
388000	0.06559784266583658	0.44620393448492796	1.0	1.0	2.0
389000	0.6362046076449323	2.0809234188699475	1.0	1.0	2.0
390000	0.559669742129077	1.870245773038422	1.0	1.0	2.0
391000	0.25765184821390025	0.8255375966691114	1.0	1.0	2.0
392000	0.22046563113120693	1.1632133344272713	1.0	1.0	2.0
393000	1.1366062560490302	4.000068207505182	1.0	1.0	2.0
394000	0.637393190486232	2.0544896867381337	1.0	1.0	2.0
395000	0.6806746532495562	3.067058857113671	1.0	1.0	2.0
396000	0.4913786880947928	2.0905697090051407	1.0	1.0	2.0
397000	0.4186251970691114	1.0608721455894863	1.0	1.0	2.0
398000	0.31368845063468653	1.102966623084085	1.0	1.0	2.0
399000	0.2535078117521938	0.6037533299694418	1.0	1.0	2.0
400000	0.8865589909695453	4.092034222183786	1.0	1.0	2.0
401000	1.5792517173244704	4.90289914929136	1.0	1.0	2.0
402000	0.20879716648625246	1.167279973317995	1.0	1.0	2.0
403000	0.10550900106848117	0.3567043488595762	1.0	1.0	2.0
404000	0.5689197457000182	2.353078317590445	1.0	1.0	2.0
405000	0.16047174076096993	0.9027890851430145	1.0	1.0	2.0
406000	0.22680983864783044	0.6234923824776877	1.0	1.0	2.0
407000	0.36082974228687914	1.8231171141632097	1.0	1.0	2.0
408000	0.4340416086507479	1.2490047721656439	1.0	1.0	2.0
409000	0.40824940457455094	1.4394880390693565	1.0	1.0	2.0
410000	0.047892275885784014	0.21926768001972857	1.0	1.0	2.0
411000	0.1486966316974615	0.41517634622964894	1.0	1.0	2.0
412000	0.26105399381367383	1.0218350968343115	1.0	1.0	2.0
413000	0.3692815129065047	1.6804234415690023	1.0	1.0	2.0
414000	0.4651182228107076	2.0929459003743065	1.0	1.0	2.0
415000	0.6723281621391415	3.3473344347092326	1.0	1.0	2.0
416000	0.22020153640953413	1.68059792215053	1.0	1.0	2.0
417000	0.6823843642940826	2.820185279753583	1.0	1.0	2.0
418000	0.3845337739001103	1.1225429635407915	1.0	1.0	2.0
419000	0.1678025249493245	0.5009788283002107	1.0	1.0	2.0
