# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu Apr 09 07:59:19 CEST 2020 [seed=1586411958076]
# -overwrite Nextstrain_070420_3.xml
state	location.rates.Belgium.other	location.rates.other.Belgium	location.indicators.Belgium.other	location.indicators.other.Belgium	location.nonZeroRates
71000	0.4625395754831676	2.2110427551001512	1.0	1.0	2.0
72000	0.2581471615993622	1.299556516917972	1.0	1.0	2.0
73000	0.37251981831895264	2.7508228579443545	1.0	1.0	2.0
74000	0.38133276232570096	3.17711061360315	1.0	1.0	2.0
75000	0.6566666137864785	4.555721077316642	1.0	1.0	2.0
76000	0.09482083862023752	0.8973262133651351	1.0	1.0	2.0
77000	0.26240698699384096	1.7266801805406036	1.0	1.0	2.0
78000	0.5496127246317805	4.943376431901042	1.0	1.0	2.0
79000	0.6880941532126302	6.480356265007422	1.0	1.0	2.0
80000	0.6805196132673571	3.5937749271173924	1.0	1.0	2.0
81000	0.5588644005057991	2.1146145742784004	1.0	1.0	2.0
82000	0.03505370366217818	0.3111837720619857	1.0	1.0	2.0
83000	0.2772361012040574	1.5978712264182149	1.0	1.0	2.0
84000	0.41521871822149226	2.9298998620747074	1.0	1.0	2.0
85000	0.3512377050272654	1.3999750559656483	1.0	1.0	2.0
86000	0.12323689477633605	1.403094887364239	1.0	1.0	2.0
87000	0.16556414895920235	1.611029576909271	1.0	1.0	2.0
88000	0.13926941846130592	1.289217594719856	1.0	1.0	2.0
89000	0.09419639545598017	0.4655864356561048	1.0	1.0	2.0
90000	0.021515068567558665	0.1790726920071615	1.0	1.0	2.0
91000	0.2576681933649816	1.226737508119785	1.0	1.0	2.0
92000	0.31908361715150413	1.554737038787431	1.0	1.0	2.0
93000	0.61158267930873	2.640718423855388	1.0	1.0	2.0
94000	0.12060989933786224	0.7161442671113544	1.0	1.0	2.0
95000	0.20657620954755426	2.4158983790880613	1.0	1.0	2.0
96000	0.40216459389768755	1.956267043449998	1.0	1.0	2.0
97000	0.2229109975127644	1.0000440037195324	1.0	1.0	2.0
98000	0.16858027162069888	1.2443895824689306	1.0	1.0	2.0
99000	0.14757613349146217	1.918252630345597	1.0	1.0	2.0
100000	0.28802144417931813	1.8154659048064954	1.0	1.0	2.0
101000	0.22051120651981182	1.3805076420356477	1.0	1.0	2.0
102000	0.04449991807898468	0.39655334611570864	1.0	1.0	2.0
103000	0.04437514347706544	0.4565131860928717	1.0	1.0	2.0
104000	0.2623858215695978	3.643018560826217	1.0	1.0	2.0
105000	0.4995290490425436	3.18735441605935	1.0	1.0	2.0
106000	0.1048085260163525	0.9403114151884919	1.0	1.0	2.0
107000	0.08271077056480726	0.39761498518060007	1.0	1.0	2.0
108000	0.42499851532070415	3.9346826838813023	1.0	1.0	2.0
109000	0.0892375770993535	1.978040145538353	1.0	1.0	2.0
110000	0.11372720140070496	0.5251253847472072	1.0	1.0	2.0
111000	0.05708797982262064	0.667330296561068	1.0	1.0	2.0
112000	0.10021493749147083	0.5560362344223869	1.0	1.0	2.0
113000	0.0938845228660414	0.7591251221143214	1.0	1.0	2.0
114000	0.11099496652633359	1.0795005840436078	1.0	1.0	2.0
115000	0.0071411581423603005	0.057291124142706235	1.0	1.0	2.0
116000	0.31803123597165234	2.1979608788078626	1.0	1.0	2.0
117000	0.43970279132502066	2.972975101912377	1.0	1.0	2.0
118000	0.2525443437639021	1.1890718502823294	1.0	1.0	2.0
119000	0.1301310635093568	0.5493234066118441	1.0	1.0	2.0
120000	0.5628841616735607	3.741445098698216	1.0	1.0	2.0
121000	0.19459001500321862	2.034284128897598	1.0	1.0	2.0
122000	0.2003363711234553	1.9929410193985713	1.0	1.0	2.0
123000	0.29712364159574345	2.3489883242382166	1.0	1.0	2.0
124000	0.04502166404239318	0.4221753434458008	1.0	1.0	2.0
125000	0.252747245280527	2.227779458243658	1.0	1.0	2.0
126000	0.10531283652344699	0.7418049747357742	1.0	1.0	2.0
127000	0.32783930230443653	2.8290788264814544	1.0	1.0	2.0
128000	0.5225278701102875	3.3452980528502185	1.0	1.0	2.0
129000	0.07761437794711645	0.5423745569631518	1.0	1.0	2.0
130000	0.2849523316686919	1.8623513133737895	1.0	1.0	2.0
131000	0.37682888625069094	2.9710994670722406	1.0	1.0	2.0
132000	0.5232236984575703	4.750417130234927	1.0	1.0	2.0
133000	0.2167780433978003	1.6170282406556555	1.0	1.0	2.0
134000	0.20828695771620448	1.8168122970573986	1.0	1.0	2.0
135000	0.2740624059279255	3.529121861921316	1.0	1.0	2.0
136000	0.03355167386794981	0.2067547141615034	1.0	1.0	2.0
137000	0.14912963767013493	1.359625695868905	1.0	1.0	2.0
138000	0.12674680590280882	0.557417685904118	1.0	1.0	2.0
139000	0.12825217964202465	0.7629639834325821	1.0	1.0	2.0
140000	0.1300313274021648	1.4613751733797333	1.0	1.0	2.0
141000	0.39499831433473565	1.5947313727815495	1.0	1.0	2.0
142000	0.13282272097035458	1.550355663444647	1.0	1.0	2.0
143000	0.3128466071046063	1.269092583839889	1.0	1.0	2.0
144000	0.15918291505579613	0.7621259529710678	1.0	1.0	2.0
145000	0.15724355220722522	1.4771629671328461	1.0	1.0	2.0
146000	0.4716255496178598	2.055445634889475	1.0	1.0	2.0
147000	0.15952722282712714	0.93967807480577	1.0	1.0	2.0
148000	0.08719942780264292	0.7873901268257839	1.0	1.0	2.0
149000	0.5936249478993635	2.0341490920015515	1.0	1.0	2.0
150000	0.4830230018336889	3.570496715903605	1.0	1.0	2.0
151000	0.18045316033808545	1.8152368456063075	1.0	1.0	2.0
152000	0.06190736332095932	0.6753395738776417	1.0	1.0	2.0
153000	0.43715926273007577	1.7868938418793652	1.0	1.0	2.0
154000	0.3614323726957144	2.051111174875535	1.0	1.0	2.0
155000	0.6175434610910591	2.514994599112723	1.0	1.0	2.0
156000	0.31922279134847265	2.2821404060236583	1.0	1.0	2.0
157000	0.4075994032161591	2.0151266261185476	1.0	1.0	2.0
158000	0.2275975619280669	1.4376899196517967	1.0	1.0	2.0
159000	0.04960015273309785	0.9993443080977292	1.0	1.0	2.0
160000	0.1561004968979523	1.0839564998804996	1.0	1.0	2.0
161000	0.08718783737936255	0.8213361369563535	1.0	1.0	2.0
162000	0.40438019361773203	3.7438416253696967	1.0	1.0	2.0
163000	0.5405740197147162	2.569446957281873	1.0	1.0	2.0
164000	0.20701124118219558	2.12387006407218	1.0	1.0	2.0
165000	1.0177179124674136	5.855991765685215	1.0	1.0	2.0
166000	0.0848006420558336	0.32701159643357747	1.0	1.0	2.0
167000	0.16800167738313804	0.9559248292883038	1.0	1.0	2.0
168000	0.24452089594477114	2.0188899453813947	1.0	1.0	2.0
169000	0.5969614522565516	2.281938089332144	1.0	1.0	2.0
170000	0.31980351933757584	1.313449722861194	1.0	1.0	2.0
171000	0.36977173755676895	2.501551490534721	1.0	1.0	2.0
172000	0.26204739081190664	1.02409460727759	1.0	1.0	2.0
173000	0.42913137583688676	3.0629250546155804	1.0	1.0	2.0
174000	0.21884810559181275	1.416850308625072	1.0	1.0	2.0
175000	0.14800832196251845	0.8086669243542157	1.0	1.0	2.0
176000	0.2366360463807254	2.152476476278427	1.0	1.0	2.0
177000	0.3289516562493442	2.5247008795329253	1.0	1.0	2.0
178000	0.16944613977370915	0.8344158148894715	1.0	1.0	2.0
179000	0.12451768821115888	0.8182332031747467	1.0	1.0	2.0
180000	0.24189757585273536	1.5949784574134012	1.0	1.0	2.0
181000	0.054064114571294	0.39264813219001726	1.0	1.0	2.0
182000	0.07650745024965043	0.5842341556967295	1.0	1.0	2.0
183000	0.025575450255750795	0.32328958805833313	1.0	1.0	2.0
184000	0.04368779188671639	0.5854313320231563	1.0	1.0	2.0
185000	0.10090319235419999	0.5669576467072374	1.0	1.0	2.0
186000	0.09929095375501244	0.7855436632839126	1.0	1.0	2.0
187000	0.10117367605564076	0.7012566575885508	1.0	1.0	2.0
188000	0.14746009306275557	1.4082955403446222	1.0	1.0	2.0
189000	0.19286882505177505	1.1274881507089605	1.0	1.0	2.0
190000	0.625635509587688	3.35582769598543	1.0	1.0	2.0
191000	0.5252406324006679	4.608804149889861	1.0	1.0	2.0
192000	0.1334124530187749	0.5477757027890918	1.0	1.0	2.0
193000	0.316914281687922	1.383397927524792	1.0	1.0	2.0
194000	0.07188759041253455	1.227274445195162	1.0	1.0	2.0
195000	0.20184620354460017	0.9168260921397565	1.0	1.0	2.0
196000	0.05910096639417906	0.7008423806113179	1.0	1.0	2.0
197000	0.3249807110758059	1.8994708877624937	1.0	1.0	2.0
198000	0.09254683851038958	0.547365760038363	1.0	1.0	2.0
199000	0.115116171873191	1.0445251017772574	1.0	1.0	2.0
200000	1.1145886725802625	4.397090528821944	1.0	1.0	2.0
201000	0.08351699060266914	0.9668823687091728	1.0	1.0	2.0
202000	0.2640415168951348	2.5019490907262525	1.0	1.0	2.0
203000	0.4239101679158415	1.1452983002504609	1.0	1.0	2.0
204000	0.6044562725192218	4.881888171323138	1.0	1.0	2.0
205000	0.24833163061580407	1.8849452442346046	1.0	1.0	2.0
206000	0.18983346929675357	1.1807700980871219	1.0	1.0	2.0
207000	0.12902038537111332	0.9980030028715277	1.0	1.0	2.0
208000	0.022687940772008287	0.1861004254362075	1.0	1.0	2.0
209000	0.2919519222403379	2.6120158765300445	1.0	1.0	2.0
210000	0.7450018989380257	4.626869460840921	1.0	1.0	2.0
211000	0.2359110278169713	3.000011926192337	1.0	1.0	2.0
212000	0.40031737976052567	5.1300239038976745	1.0	1.0	2.0
213000	0.48318832336026907	3.5461653905834845	1.0	1.0	2.0
214000	0.32617868983214404	3.170033651150213	1.0	1.0	2.0
215000	0.28760009121796054	1.0842648657354945	1.0	1.0	2.0
216000	0.25954331510733325	1.90241978786891	1.0	1.0	2.0
217000	0.31547359695913496	0.8408378280420744	1.0	1.0	2.0
218000	0.28835283347303625	1.9078343984017907	1.0	1.0	2.0
219000	0.15191339889624203	1.5878417767459652	1.0	1.0	2.0
220000	0.21599496425485196	4.087200846104957	1.0	1.0	2.0
221000	0.1283957163312155	0.7871933623113558	1.0	1.0	2.0
222000	0.4563459650115591	2.214804342899663	1.0	1.0	2.0
223000	0.23349427771641543	1.8303250627426175	1.0	1.0	2.0
224000	0.13537564067335203	2.084903658849531	1.0	1.0	2.0
225000	0.36830303606547676	2.002471108512777	1.0	1.0	2.0
226000	0.28185370427445416	2.5903859851256494	1.0	1.0	2.0
227000	0.072401874899046	0.5250155325322612	1.0	1.0	2.0
228000	0.06938468999749228	0.3021644994381254	1.0	1.0	2.0
229000	0.35717785375342975	3.6924392592990705	1.0	1.0	2.0
230000	0.01689179255610682	0.13339783431971022	1.0	1.0	2.0
231000	0.4888162488043073	3.608136112576439	1.0	1.0	2.0
232000	0.09320398902105588	0.8864070451615556	1.0	1.0	2.0
233000	0.09512860480134695	0.49066855417145416	1.0	1.0	2.0
234000	0.07724008351169277	0.42724235650476045	1.0	1.0	2.0
235000	0.33225012589930314	1.3368282409756735	1.0	1.0	2.0
236000	1.098251892866913	5.8230250918814015	1.0	1.0	2.0
237000	0.34731347889387376	3.5525307450779726	1.0	1.0	2.0
238000	0.21571412939978554	1.4353955285394095	1.0	1.0	2.0
239000	0.07532781334094593	1.2788567896651872	1.0	1.0	2.0
240000	0.17351278409469664	2.233429184514325	1.0	1.0	2.0
241000	0.390536030486547	3.1651181259103076	1.0	1.0	2.0
242000	0.1516089348873052	1.4181960691292474	1.0	1.0	2.0
243000	0.007655910527099781	0.04362051427593054	1.0	1.0	2.0
244000	0.14857197540813627	0.9078203425947834	1.0	1.0	2.0
245000	0.04653906934071328	0.903546883368898	1.0	1.0	2.0
246000	0.10541950196736516	0.735374454237738	1.0	1.0	2.0
247000	0.5504563746343593	2.849158769520453	1.0	1.0	2.0
248000	0.046659082947686954	0.6933958348276816	1.0	1.0	2.0
249000	0.06629408392188567	0.2875928094697746	1.0	1.0	2.0
250000	0.20657449137503575	1.9386960726249305	1.0	1.0	2.0
251000	0.19801553840170075	2.67739633846519	1.0	1.0	2.0
252000	0.0943359881373842	0.885724697866288	1.0	1.0	2.0
253000	0.03531196697358466	0.32616942594417325	1.0	1.0	2.0
254000	0.04791297787021285	0.4878170584340092	1.0	1.0	2.0
255000	0.20261527020642436	2.0562207063227036	1.0	1.0	2.0
256000	0.3560464806944058	1.9415237653106476	1.0	1.0	2.0
257000	0.08543155949143975	0.7083465359670282	1.0	1.0	2.0
258000	0.31706094331984597	3.2476322789871768	1.0	1.0	2.0
259000	0.47564231808504187	2.080476383887248	1.0	1.0	2.0
260000	0.17305466403668832	2.6792472458139125	1.0	1.0	2.0
261000	0.32044760724352994	2.71803560032775	1.0	1.0	2.0
262000	0.19831300222448964	2.957232142443947	1.0	1.0	2.0
263000	0.08423716006441527	1.2606514086931755	1.0	1.0	2.0
264000	0.48234641361831926	3.2868916697170074	1.0	1.0	2.0
265000	0.08419535276123852	0.8789791622541759	1.0	1.0	2.0
266000	0.21943410793147156	0.9819201083914718	1.0	1.0	2.0
267000	0.07157571838442511	0.8883573135718447	1.0	1.0	2.0
268000	0.06340207035867892	1.6458457547062244	1.0	1.0	2.0
269000	0.4058853323716876	2.357858846348743	1.0	1.0	2.0
270000	0.05934531706516848	0.3458908109624483	1.0	1.0	2.0
271000	0.8225355239140992	6.241170443320608	1.0	1.0	2.0
272000	0.23431697359649328	2.3947733149465575	1.0	1.0	2.0
273000	0.16298591599668708	0.9687447287187542	1.0	1.0	2.0
274000	0.027154214136635314	0.1361576146503133	1.0	1.0	2.0
275000	0.12089409684294819	1.471611568650586	1.0	1.0	2.0
276000	0.34054037869765946	2.7717590388841504	1.0	1.0	2.0
277000	0.10084051544573341	0.49798509912489924	1.0	1.0	2.0
278000	0.38786640122087185	2.855607597104833	1.0	1.0	2.0
279000	0.09092596065566588	0.6399405611104009	1.0	1.0	2.0
280000	1.259004541426922	4.33738448683136	1.0	1.0	2.0
281000	0.045732513407256474	0.22780424182641465	1.0	1.0	2.0
282000	0.5458938127750336	2.759639508132844	1.0	1.0	2.0
283000	0.7147905092729744	3.1018406361462425	1.0	1.0	2.0
284000	0.2507926333194274	2.73140605334602	1.0	1.0	2.0
285000	0.04726930227244574	0.44725805912179717	1.0	1.0	2.0
286000	0.5485589617426785	5.729694210339933	1.0	1.0	2.0
287000	0.33088336129159496	1.6921218194156873	1.0	1.0	2.0
288000	0.057524480927262825	1.4688295133070037	1.0	1.0	2.0
289000	0.14154730442021995	0.8649090422684288	1.0	1.0	2.0
290000	0.27463424682498255	1.5301100423703362	1.0	1.0	2.0
291000	0.6302924018028325	2.4950065639090524	1.0	1.0	2.0
292000	0.25633084395133277	1.3649963477401215	1.0	1.0	2.0
293000	0.1499052601462378	0.9529503455835994	1.0	1.0	2.0
294000	0.004250860255118004	0.05854200241621749	1.0	1.0	2.0
295000	0.1871305667320889	1.5033841741247436	1.0	1.0	2.0
296000	0.07078878293173856	0.88986326703992	1.0	1.0	2.0
297000	0.23655692332379527	1.0409515829824627	1.0	1.0	2.0
298000	0.40138602560828923	4.669522496906381	1.0	1.0	2.0
299000	0.27837198556790294	1.850271891556989	1.0	1.0	2.0
300000	0.07646762128721481	0.476517842559493	1.0	1.0	2.0
301000	0.14845669415735205	1.3050284928972093	1.0	1.0	2.0
302000	0.14652364187428615	1.0039055514020878	1.0	1.0	2.0
303000	0.15582374390562562	0.9261356387058561	1.0	1.0	2.0
304000	0.3568717339595605	1.805180991731981	1.0	1.0	2.0
305000	0.08690170966510176	0.9577336212379135	1.0	1.0	2.0
306000	0.2439127344012841	1.5765207063093212	1.0	1.0	2.0
307000	0.16821945776890013	2.507179924571641	1.0	1.0	2.0
308000	0.493829053975464	2.814387090944769	1.0	1.0	2.0
309000	0.10651625146571476	0.5607884517389644	1.0	1.0	2.0
310000	0.20024574200859793	1.3441401407570552	1.0	1.0	2.0
311000	0.5732254310726654	2.838568651369006	1.0	1.0	2.0
312000	0.1228344591210566	0.7335908335763045	1.0	1.0	2.0
313000	0.3030983999300535	1.4607107149654461	1.0	1.0	2.0
314000	0.06906667019090483	0.6458158847490156	1.0	1.0	2.0
315000	0.16858459167630024	1.55233911987926	1.0	1.0	2.0
316000	0.0526602924635202	0.4774838138985878	1.0	1.0	2.0
317000	0.1737322287464995	2.5846562082361766	1.0	1.0	2.0
318000	0.275219731341668	1.4366619224065087	1.0	1.0	2.0
319000	0.027217552437018136	0.20820400511375284	1.0	1.0	2.0
320000	0.010474856015231349	0.05550210604536523	1.0	1.0	2.0
321000	0.27307863985030106	2.9011266686784167	1.0	1.0	2.0
322000	0.1440226415728	1.578498603832874	1.0	1.0	2.0
323000	0.024380718218834453	0.1562481355373942	1.0	1.0	2.0
324000	0.05603809970253694	0.45469241868351584	1.0	1.0	2.0
325000	0.10836727376404842	0.8338873716080311	1.0	1.0	2.0
326000	0.2865826337126795	1.9104416742201935	1.0	1.0	2.0
327000	0.3475810540191157	5.414064215750591	1.0	1.0	2.0
328000	0.08599833403551117	1.2862379826552799	1.0	1.0	2.0
329000	0.31656678867330923	2.259629842626184	1.0	1.0	2.0
330000	0.46046511095770826	2.182513484589608	1.0	1.0	2.0
331000	0.020742510261442887	0.17307577155765955	1.0	1.0	2.0
332000	0.10329708101686409	0.955273181181782	1.0	1.0	2.0
333000	0.06157812584585681	0.6730644061724249	1.0	1.0	2.0
334000	0.13861015113769984	0.59132547386243	1.0	1.0	2.0
335000	0.04543976868645739	0.20553948990012688	1.0	1.0	2.0
336000	0.03383398251721628	1.4900315935720647	1.0	1.0	2.0
337000	0.11006209733473421	1.155514433726002	1.0	1.0	2.0
338000	0.2710764669542286	2.7875959755683444	1.0	1.0	2.0
339000	0.08875236098796994	1.1230711358159462	1.0	1.0	2.0
340000	0.10277028134825832	0.5586996395167746	1.0	1.0	2.0
341000	0.444283646587483	3.0242833435707617	1.0	1.0	2.0
342000	0.24919199589662364	2.0737686295147006	1.0	1.0	2.0
343000	0.07277813294287472	0.7164350301327201	1.0	1.0	2.0
344000	0.29574390280924123	1.225231103664	1.0	1.0	2.0
345000	0.19188439271451682	1.2138307288256285	1.0	1.0	2.0
346000	0.1657934723582192	1.937848096624989	1.0	1.0	2.0
347000	0.49382918350893384	2.196478590976276	1.0	1.0	2.0
348000	0.22962745645600013	1.6587971329563127	1.0	1.0	2.0
349000	0.12260342055951276	0.9018521905328017	1.0	1.0	2.0
350000	0.4271998540087157	2.3905428966336832	1.0	1.0	2.0
351000	0.3766535030592607	3.023435743628348	1.0	1.0	2.0
352000	0.13150360056689656	1.5147474575375584	1.0	1.0	2.0
353000	0.9080251450703413	4.951227895875276	1.0	1.0	2.0
354000	0.033186069344141846	0.7067242586268075	1.0	1.0	2.0
355000	0.3248863291138761	2.077169457191109	1.0	1.0	2.0
356000	0.2669396662304843	1.463696324324532	1.0	1.0	2.0
357000	0.09533530740590486	1.0828816724332149	1.0	1.0	2.0
358000	0.17831979978080176	2.154947741068652	1.0	1.0	2.0
359000	0.20345774423768873	1.9632028575469251	1.0	1.0	2.0
360000	0.06276799342565934	0.7648528830201746	1.0	1.0	2.0
361000	0.12991952091932596	0.8035163046546112	1.0	1.0	2.0
362000	0.22928904261916014	2.0931728795271938	1.0	1.0	2.0
363000	0.09938193698653242	0.9091595007470122	1.0	1.0	2.0
364000	0.28633899380080646	2.1531076165428304	1.0	1.0	2.0
365000	0.5814019911764747	2.9494709058333006	1.0	1.0	2.0
366000	0.27850012410110725	3.5616273496544943	1.0	1.0	2.0
367000	0.04994970161988671	0.7096682853528907	1.0	1.0	2.0
368000	0.04234530005430963	0.5329566252759591	1.0	1.0	2.0
369000	0.4825948129103928	5.3655076551856	1.0	1.0	2.0
370000	0.1003990115647077	2.1449667000205053	1.0	1.0	2.0
371000	0.2826353888107486	1.8046459930080228	1.0	1.0	2.0
372000	0.23100249896648345	3.3686194613419014	1.0	1.0	2.0
373000	0.5806332237386932	2.3881455709668984	1.0	1.0	2.0
374000	0.11727704695639014	0.8963191091473961	1.0	1.0	2.0
375000	0.22980079159303837	1.199639578963589	1.0	1.0	2.0
376000	0.12148175729645895	0.6441942497897933	1.0	1.0	2.0
377000	0.12740301250105254	1.40193248781756	1.0	1.0	2.0
378000	0.38113056556840275	2.6320210831837163	1.0	1.0	2.0
379000	0.10440208569458104	0.6607741737633999	1.0	1.0	2.0
380000	0.26688273294740633	2.005186547796939	1.0	1.0	2.0
381000	0.11820421330262218	1.3199626796672494	1.0	1.0	2.0
382000	0.06999455425355328	0.5169149034816389	1.0	1.0	2.0
383000	0.021513075742234267	0.15680848432585687	1.0	1.0	2.0
384000	0.9020529167844767	4.2620180379520995	1.0	1.0	2.0
385000	0.13608696789461863	1.3531054759233223	1.0	1.0	2.0
386000	0.05583182066468647	0.9393120437818399	1.0	1.0	2.0
387000	0.2676273726489628	1.5544608778312932	1.0	1.0	2.0
388000	0.6479110697539519	2.9879212072556314	1.0	1.0	2.0
389000	0.2677164986869127	1.2322832891093063	1.0	1.0	2.0
390000	0.1084765744143981	0.9607744421678792	1.0	1.0	2.0
391000	0.444872514953016	2.655162857525191	1.0	1.0	2.0
392000	0.42411929247185726	2.226248095229987	1.0	1.0	2.0
393000	0.04599857564495478	0.37399174804857005	1.0	1.0	2.0
394000	0.11220555641590232	0.8700999670119666	1.0	1.0	2.0
395000	0.12262373700318173	0.6088265653355962	1.0	1.0	2.0
396000	0.14534907530097327	1.063675650491579	1.0	1.0	2.0
397000	0.8195343771108434	4.63971095334548	1.0	1.0	2.0
398000	0.25187714489818597	1.3674766380156513	1.0	1.0	2.0
399000	0.5575502514983011	3.5489212277514217	1.0	1.0	2.0
400000	0.688738454690311	4.34896961233464	1.0	1.0	2.0
401000	0.07742798101754898	0.7542756786156104	1.0	1.0	2.0
402000	0.08614486159692802	0.74412568969528	1.0	1.0	2.0
403000	0.15073041210465307	0.8972951437771506	1.0	1.0	2.0
404000	0.2966816415648093	1.219763716085514	1.0	1.0	2.0
405000	0.2759219915706988	1.82715051410472	1.0	1.0	2.0
406000	0.45261322179597585	2.645152936166676	1.0	1.0	2.0
407000	0.2113228612826971	2.1035489411441937	1.0	1.0	2.0
408000	0.08977587720467213	0.5122834365975536	1.0	1.0	2.0
409000	0.10857470000698857	0.5316195831239318	1.0	1.0	2.0
410000	0.05729271049660046	0.47171549820688935	1.0	1.0	2.0
411000	0.17793978477512337	1.122361930727541	1.0	1.0	2.0
412000	0.19798992909208132	0.5999026478615147	1.0	1.0	2.0
413000	0.44902493649292813	2.6326256916464152	1.0	1.0	2.0
414000	0.07691868533266283	0.5874049597040772	1.0	1.0	2.0
415000	0.22845046843559336	1.3874044008065485	1.0	1.0	2.0
416000	0.1800620586202993	2.11087671333319	1.0	1.0	2.0
417000	0.15408150891503491	1.473472611520036	1.0	1.0	2.0
418000	0.9312244941439783	2.5907080040500317	1.0	1.0	2.0
419000	0.20083223069039569	2.1278702213087137	1.0	1.0	2.0
