trait	location	collection_date	latitude	longitude
Belgium/HL-030771/2020	Belgium	07/03/2020	688859.437680542	724113.890785743
USA/IA_6390/2020	other	07/03/2020	NA	NA
England/CAMB-76E92/2020	other	01/04/2020	NA	NA
Australia/VIC829/2020	other	04/04/2020	NA	NA
Wales/PHWC-268A2/2020	other	28/03/2020	NA	NA
Netherlands/ZuidHolland_98/2020	other	31/03/2020	NA	NA
Belgium/CJE-0325178/2020	Belgium	25/03/2020	624453.377903931	612069.881344938
England/20134047404/2020	other	24/03/2020	NA	NA
USA/MN-MDH-146/2020	other	22/03/2020	NA	NA
Italy/INMI6/2020	other	23/03/2020	NA	NA
Australia/NSW106/2020	other	22/03/2020	NA	NA
Belgium/DCB-0324163/2020	Belgium	24/03/2020	625200.511287079	645933.797257456
England/20139042704/2020	other	28/03/2020	NA	NA
Australia/VIC853/2020	other	04/04/2020	NA	NA
Australia/VIC174/2020	other	18/03/2020	NA	NA
Russia/StPetersburg-RII3992/2020	other	18/03/2020	NA	NA
Italy/TE5166/2020	other	18/03/2020	NA	NA
Russia/StPetersburg-RII4326S/2020	other	25/03/2020	NA	NA
Wales/PHWC-2469B/2020	other	18/03/2020	NA	NA
USA/UT-00032/2020	other	19/03/2020	NA	NA
Italy/INMI10/2020	other	04/03/2020	NA	NA
Netherlands/NA_31/2020	other	13/03/2020	NA	NA
Netherlands/NoordBrabant_101/2020	other	20/03/2020	NA	NA
Netherlands/NoordBrabant_103/2020	other	09/03/2020	NA	NA
Netherlands/NA_304/2020	other	01/04/2020	NA	NA
Netherlands/Friesland_4/2020	other	27/03/2020	NA	NA
Netherlands/NA_93/2020	other	18/03/2020	NA	NA
Netherlands/NoordBrabant_91/2020	other	24/03/2020	NA	NA
Netherlands/NoordBrabant_71/2020	other	11/03/2020	NA	NA
Netherlands/NoordBrabant_70/2020	other	11/03/2020	NA	NA
Netherlands/Utrecht_20/2020	other	11/03/2020	NA	NA
Germany/NRW-33/2020	other	16/03/2020	NA	NA
Netherlands/Limburg_10/2020	other	20/03/2020	NA	NA
Iceland/289/2020	other	18/03/2020	NA	NA
Netherlands/ZuidHolland_31/2020	other	12/03/2020	NA	NA
Germany/NRW-34/2020	other	16/03/2020	NA	NA
Germany/NRW-36/2020	other	16/03/2020	NA	NA
Iceland/293/2020	other	18/03/2020	NA	NA
Netherlands/NoordBrabant_21/2020	other	04/03/2020	NA	NA
Iceland/381/2020	other	19/03/2020	NA	NA
Netherlands/NoordBrabant_13/2020	other	06/03/2020	NA	NA
Netherlands/NoordBrabant_104/2020	other	09/03/2020	NA	NA
Netherlands/Gelderland_2/2020	other	09/03/2020	NA	NA
Netherlands/ZuidHolland_54/2020	other	23/03/2020	NA	NA
Netherlands/NoordBrabant_85/2020	other	09/03/2020	NA	NA
Netherlands/NoordBrabant_74/2020	other	09/03/2020	NA	NA
Netherlands/ZuidHolland_66/2020	other	23/03/2020	NA	NA
Netherlands/ZuidHolland_53/2020	other	23/03/2020	NA	NA
Netherlands/NoordBrabant_105/2020	other	08/03/2020	NA	NA
Netherlands/NA_114/2020	other	10/03/2020	NA	NA
Netherlands/NoordBrabant_81/2020	other	11/03/2020	NA	NA
Netherlands/ZuidHolland_74/2020	other	26/03/2020	NA	NA
Netherlands/ZuidHolland_99/2020	other	31/03/2020	NA	NA
Netherlands/ZuidHolland_84/2020	other	27/03/2020	NA	NA
Netherlands/NA_296/2020	other	01/04/2020	NA	NA
Netherlands/ZuidHolland_101/2020	other	31/03/2020	NA	NA
Netherlands/NA_307/2020	other	02/04/2020	NA	NA
Netherlands/NA_316/2020	other	02/04/2020	NA	NA
Netherlands/ZuidHolland_96/2020	other	30/03/2020	NA	NA
Netherlands/ZuidHolland_93/2020	other	29/03/2020	NA	NA
Netherlands/ZuidHolland_57/2020	other	23/03/2020	NA	NA
Australia/NT16/2020	other	24/03/2020	NA	NA
Netherlands/NA_248/2020	other	28/03/2020	NA	NA
Netherlands/NoordBrabant_96/2020	other	18/03/2020	NA	NA
Taiwan/125/2020	other	19/03/2020	NA	NA
Australia/NT17/2020	other	24/03/2020	NA	NA
Netherlands/ZuidHolland_67/2020	other	23/03/2020	NA	NA
Netherlands/NA_157/2020	other	21/03/2020	NA	NA
Netherlands/NoordBrabant_98/2020	other	19/03/2020	NA	NA
Netherlands/NoordBrabant_100/2020	other	20/03/2020	NA	NA
Wales/PHW1/2020	other	27/02/2020	NA	NA
CzechRepublic/951/2020	other	01/03/2020	NA	NA
Ireland/Limerick-19934/2020	other	03/03/2020	NA	NA
Belgium/ULG-10084/2020	Belgium	03/04/2020	647651.638627391	738703.982587424
Belgium/ULG-10015/2020	Belgium	31/03/2020	651822.676269524	740284.92612456
Belgium/ULG-8664/2020	Belgium	19/03/2020	649489.811794095	737075.165257253
Scotland/EDB081/2020	other	20/03/2020	NA	NA
Australia/NSW118/2020	other	22/03/2020	NA	NA
Scotland/EDB058/2020	other	18/03/2020	NA	NA
Iceland/322/2020	other	18/03/2020	NA	NA
Canada/ON_PHLU8150/2020	other	08/03/2020	NA	NA
Wales/PHW09/2020	other	08/03/2020	NA	NA
Wales/PHWC-26963/2020	other	29/03/2020	NA	NA
Wales/PHWC-261F2/2020	other	26/03/2020	NA	NA
Wales/PHW12/2020	other	10/03/2020	NA	NA
Wales/PHWC-26BF4/2020	other	28/03/2020	NA	NA
Wales/PHWC-248C2/2020	other	19/03/2020	NA	NA
Wales/PHWC-266F3/2020	other	27/03/2020	NA	NA
England/20104003002/2020	other	04/03/2020	NA	NA
Brazil/RJ-314/2020	other	04/03/2020	NA	NA
Australia/NSW103/2020	other	10/03/2020	NA	NA
Netherlands/NoordBrabant_16/2020	other	04/03/2020	NA	NA
Brazil/MG0101/2020	other	17/03/2020	NA	NA
Brazil/MG0112/2020	other	17/03/2020	NA	NA
Belgium/WAM-030676/2020	Belgium	06/03/2020	654477.34544174	738558.511910544
Belgium/RS-030677/2020	Belgium	06/03/2020	641378.8611473	729382.393890826
Scotland/EDB024/2020	other	12/03/2020	NA	NA
USA/MN43-MDH43/2020	other	12/03/2020	NA	NA
USA/UT-00089/2020	other	12/03/2020	NA	NA
Scotland/CVR57/2020	other	12/03/2020	NA	NA
USA/MN58-MDH58/2020	other	14/03/2020	NA	NA
Kuwait/KU006/2020	other	15/03/2020	NA	NA
Belgium/UGent-25/2020	Belgium	25/03/2020	NA	NA
USA/WI-134/2020	other	13/04/2020	NA	NA
Australia/VIC870/2020	other	05/04/2020	NA	NA
Italy/VR_20COV21-37/2020	other	25/03/2020	NA	NA
England/20140068904/2020	other	29/03/2020	NA	NA
USA/WI-151/2020	other	08/04/2020	NA	NA
Wales/PHWC-26F8F/2020	other	29/03/2020	NA	NA
Australia/VIC884/2020	other	06/04/2020	NA	NA
Netherlands/NA_306/2020	other	01/04/2020	NA	NA
Netherlands/NA_153/2020	other	20/03/2020	NA	NA
Netherlands/NA_314/2020	other	02/04/2020	NA	NA
Australia/VIC137/2020	other	22/03/2020	NA	NA
Switzerland/42176753/2020	other	04/03/2020	NA	NA
France/Clermont-Ferrand_650/2020	other	04/03/2020	NA	NA
Luxembourg/LNS1612000/2020	other	06/03/2020	NA	NA
Senegal/315/2020	other	17/03/2020	NA	NA
France/IDF3235/2020	other	23/03/2020	NA	NA
France/ARA12238/2020	other	22/03/2020	NA	NA
France/BFC2709/2020	other	17/03/2020	NA	NA
France/BFC2094/2020	other	05/03/2020	NA	NA
France/Lyon_683/2020	other	06/03/2020	NA	NA
France/Lyon_06042/2020	other	04/03/2020	NA	NA
France/GE3372/2020	other	20/03/2020	NA	NA
France/HF1870/2020	other	03/03/2020	NA	NA
France/IDF2536/2020	other	14/03/2020	NA	NA
Scotland/EDB517/2020	other	01/04/2020	NA	NA
France/IDF3230/2020	other	22/03/2020	NA	NA
France/IDF2278/2020	other	11/03/2020	NA	NA
Belgium/OT-0319109/2020	Belgium	19/03/2020	649823.018121884	739751.303747192
Belgium/PJM-0325166/2020	Belgium	25/03/2020	641430.516258249	630618.820345938
Belgium/ULG-8595/2020	Belgium	19/03/2020	620808.997109208	661081.501372829
France/ARA094100/2020	other	15/03/2020	NA	NA
France/ARA12915/2020	other	23/03/2020	NA	NA
France/ARA09434/2020	other	15/03/2020	NA	NA
Netherlands/NA_281/2020	other	31/03/2020	NA	NA
Ghana/1659_S14/2020	other	25/03/2020	NA	NA
Netherlands/ZuidHolland_55/2020	other	23/03/2020	NA	NA
Netherlands/NA_289/2020	other	31/03/2020	NA	NA
Netherlands/NA_303/2020	other	01/04/2020	NA	NA
Netherlands/ZuidHolland_100/2020	other	31/03/2020	NA	NA
Argentina/C3013/2020	other	22/03/2020	NA	NA
France/Lyon_487/2020	other	04/03/2020	NA	NA
Switzerland/42178712/2020	other	06/03/2020	NA	NA
France/Lyon_06487/2020	other	06/03/2020	NA	NA
Switzerland/BE2536/2020	other	04/03/2020	NA	NA
Switzerland/42177430/2020	other	05/03/2020	NA	NA
Switzerland/42177236/2020	other	05/03/2020	NA	NA
France/Lyon_06056/2020	other	04/03/2020	NA	NA
Belgium/NKR-030645/2020	Belgium	06/03/2020	673817.845496742	645006.259723379
Switzerland/GE4135/2020	other	06/03/2020	NA	NA
France/HF3677/2020	other	23/03/2020	NA	NA
Belgium/ULG-9738/2020	Belgium	22/03/2020	646052.833595453	730817.360847591
Belgium/ULG-10056/2020	Belgium	05/04/2020	638058.513472575	767647.916397663
Belgium/ULG-10137/2020	Belgium	08/04/2020	632623.194604429	753519.936208098
Belgium/ULG-10111/2020	Belgium	07/04/2020	643822.776734008	754699.551187068
Belgium/ULG-10069/2020	Belgium	03/04/2020	634684.670427803	762502.12267159
Luxembourg/LNS0819394/2020	other	17/03/2020	NA	NA
France/ARA10184/2020	other	17/03/2020	NA	NA
Luxembourg/LNS7991123/2020	other	17/03/2020	NA	NA
France/ARA10257/2020	other	17/03/2020	NA	NA
Belgium/BEG-0324149/2020	Belgium	24/03/2020	623664.797164965	612905.713847139
Belgium/CCM-0324167/2020	Belgium	24/03/2020	625470.055509299	619953.197255755
Belgium/GLA-0324179/2020	Belgium	24/03/2020	627391.553981082	656778.186376397
Belgium/QL-0324173/2020	Belgium	24/03/2020	623717.131475264	618295.88009146
Belgium/ULG-10030/2020	Belgium	31/03/2020	627627.731963077	745156.886321237
Belgium/NKMA-0324172/2020	Belgium	24/03/2020	643205.643249989	609365.007882066
DRC/82/2020	other	18/03/2020	NA	NA
France/HF2797/2020	other	18/03/2020	NA	NA
Switzerland/42175075/2020	other	03/03/2020	NA	NA
Switzerland/42177472/2020	other	05/03/2020	NA	NA
Switzerland/42177434/2020	other	05/03/2020	NA	NA
Switzerland/42176771/2020	other	04/03/2020	NA	NA
France/ARA12524/2020	other	23/03/2020	NA	NA
France/IDF3165/2020	other	21/03/2020	NA	NA
Portugal/PT0039/2020	other	17/03/2020	NA	NA
France/IDF2848/2020	other	17/03/2020	NA	NA
France/ARA09686/2020	other	16/03/2020	NA	NA
France/HF2196/2020	other	08/03/2020	NA	NA
Switzerland/GE6679/2020	other	08/03/2020	NA	NA
France/HF2496/2020	other	15/03/2020	NA	NA
Luxembourg/LNS9652104/2020	other	12/03/2020	NA	NA
Luxembourg/LNS2614631/2020	other	08/03/2020	NA	NA
France/IDF2420/2020	other	13/03/2020	NA	NA
France/IDF2684/2020	other	16/03/2020	NA	NA
France/GE2720/2020	other	12/03/2020	NA	NA
France/GE2722/2020	other	12/03/2020	NA	NA
Belgium/PM-0324144/2020	Belgium	24/03/2020	649242.580807531	610672.997071241
Belgium/ULG-10142/2020	Belgium	08/04/2020	649501.981056796	732128.344082864
Belgium/ULG-10136/2020	Belgium	08/04/2020	645359.742554832	731274.801005945
France/IDF3324/2020	other	23/03/2020	NA	NA
France/ARA12996/2020	other	23/03/2020	NA	NA
Belgium/GM-0323139/2020	Belgium	23/03/2020	624078.720304264	612740.729090639
Belgium/STM-0324170/2020	Belgium	24/03/2020	624777.471675191	609832.92034725
Netherlands/NoordBrabant_102/2020	other	21/03/2020	NA	NA
France/IDF3518/2020	other	23/03/2020	NA	NA
DRC/248/2020	other	22/03/2020	NA	NA
Belgium/ULG-10074/2020	Belgium	03/04/2020	650137.206180803	736335.280736341
Belgium/ULG-10141/2020	Belgium	08/04/2020	632210.200049815	742177.963106919
Belgium/CA-0319111/2020	Belgium	19/03/2020	626053.443644091	608942.488114561
Australia/VIC285/2020	other	22/03/2020	NA	NA
Belgium/ULG-8810/2020	Belgium	19/03/2020	645480.313162827	739356.407378927
France/IDF3276/2020	other	23/03/2020	NA	NA
Italy/UniMI03/2020	other	24/02/2020	NA	NA
Brazil/SPBR-01/2020	other	25/02/2020	NA	NA
Belgium/RT-030460/2020	Belgium	04/03/2020	666505.529447469	646411.772346593
Belgium/RT-03035/2020	Belgium	03/03/2020	668086.32649252	647146.969607241
Senegal/119/2020	other	12/03/2020	NA	NA
Senegal/094/2020	other	12/03/2020	NA	NA
Senegal/087/2020	other	11/03/2020	NA	NA
Senegal/082/2020	other	11/03/2020	NA	NA
Senegal/102/2020	other	12/03/2020	NA	NA
Senegal/073/2020	other	10/03/2020	NA	NA
Scotland/EDB181/2020	other	24/03/2020	NA	NA
Scotland/EDB397/2020	other	30/03/2020	NA	NA
Scotland/EDB214/2020	other	26/03/2020	NA	NA
Scotland/EDB283/2020	other	27/03/2020	NA	NA
Scotland/EDB288/2020	other	27/03/2020	NA	NA
Scotland/EDB218/2020	other	26/03/2020	NA	NA
France/ARA10172/2020	other	17/03/2020	NA	NA
France/Bourg-en-Bresse_06678/2020	other	07/03/2020	NA	NA
France/CVL2000/2020	other	04/03/2020	NA	NA
France/ARA10165/2020	other	16/03/2020	NA	NA
France/ARA10163/2020	other	16/03/2020	NA	NA
Belgium/ULG-9647/2020	Belgium	22/03/2020	649629.610748401	735220.593685425
Belgium/ULG-9739/2020	Belgium	22/03/2020	650028.612444586	735225.873185512
Belgium/ULG-10112/2020	Belgium	06/04/2020	642120.62841211	731052.801630658
Belgium/ULG-10119/2020	Belgium	07/04/2020	650162.652058081	733328.478847879
Belgium/ULG-10128/2020	Belgium	07/04/2020	647376.6625654	736604.060962241
Canada/NB_6/2020	other	12/03/2020	NA	NA
Scotland/EDB161/2020	other	24/03/2020	NA	NA
Scotland/EDB084/2020	other	21/03/2020	NA	NA
Taiwan/144/2020	other	19/03/2020	NA	NA
Taiwan/NTU21/2020	other	19/03/2020	NA	NA
Taiwan/NTU19/2020	other	19/03/2020	NA	NA
Brazil/SPBR-05/2020	other	29/02/2020	NA	NA
Brazil/SPBR-06/2020	other	29/02/2020	NA	NA
England/20099107406/2020	other	29/02/2020	NA	NA
England/20102000506/2020	other	01/03/2020	NA	NA
Poland/1105973/2020	other	19/03/2020	NA	NA
Netherlands/ZuidHolland_73/2020	other	24/03/2020	NA	NA
Netherlands/NA_308/2020	other	02/04/2020	NA	NA
Netherlands/ZuidHolland_52/2020	other	19/03/2020	NA	NA
Georgia/Tb/2020	other	13/03/2020	NA	NA
Portugal/PT0018/2020	other	10/03/2020	NA	NA
Portugal/PT0013/2020	other	08/03/2020	NA	NA
Portugal/PT0014/2020	other	07/03/2020	NA	NA
Portugal/PT0012/2020	other	07/03/2020	NA	NA
Iceland/20/2020	other	02/03/2020	NA	NA
England/20110000706/2020	other	05/03/2020	NA	NA
Netherlands/ZuidHolland_45/2020	other	19/03/2020	NA	NA
Netherlands/NA_165/2020	other	21/03/2020	NA	NA
Netherlands/ZuidHolland_44/2020	other	19/03/2020	NA	NA
Spain/Valencia41/2020	other	11/03/2020	NA	NA
Italy/FVG-ICGEB_S5/2020	other	01/03/2020	NA	NA
USA/MN30-MDH30/2020	other	12/03/2020	NA	NA
Germany/NRW-44/2020	other	19/03/2020	NA	NA
USA/IA_6395/2020	other	08/03/2020	NA	NA
USA/IA_6394/2020	other	08/03/2020	NA	NA
Italy/FVG-ICGEB_S1/2020	other	01/03/2020	NA	NA
Italy/FVG-ICGEB_S8/2020	other	01/03/2020	NA	NA
Italy/INMI3/2020	other	01/03/2020	NA	NA
Italy/FVG-ICGEB_S9/2020	other	01/03/2020	NA	NA
Netherlands/ZuidHolland_17/2020	other	07/03/2020	NA	NA
USA/IA_6391/2020	other	07/03/2020	NA	NA
Japan/SMU-0311S3/2020	other	11/03/2020	NA	NA
USA/MN35-MDH35/2020	other	12/03/2020	NA	NA
USA/MN48-MDH48/2020	other	13/03/2020	NA	NA
Australia/VIC642/2020	other	29/03/2020	NA	NA
Wales/PHWC-265C9/2020	other	27/03/2020	NA	NA
USA/MN36-MDH36/2020	other	13/03/2020	NA	NA
Canada/ON_PHL4088/2020	other	15/03/2020	NA	NA
USA/MN51-MDH51/2020	other	13/03/2020	NA	NA
Iceland/214/2020	other	16/03/2020	NA	NA
Scotland/EDB020/2020	other	14/03/2020	NA	NA
Germany/NRW-51/2020	other	13/03/2020	NA	NA
Brazil/SP0105/2020	other	13/03/2020	NA	NA
USA/UT-00090/2020	other	14/03/2020	NA	NA
Netherlands/Zeewolde_1365080/2020	other	02/03/2020	NA	NA
Netherlands/Blaricum_1364780/2020	other	02/03/2020	NA	NA
Wales/PHWC-2670F/2020	other	27/03/2020	NA	NA
USA/WI-133/2020	other	12/04/2020	NA	NA
USA/WI-150/2020	other	13/04/2020	NA	NA
Netherlands/NA_202/2020	other	25/03/2020	NA	NA
England/201360121/2020	other	25/03/2020	NA	NA
England/20138017204/2020	other	26/03/2020	NA	NA
Kuwait/KU005/2020	other	16/03/2020	NA	NA
USA/MN133-MDH133/2020	other	16/03/2020	NA	NA
Kuwait/KU001/2020	other	16/03/2020	NA	NA
Australia/NSW104/2020	other	16/03/2020	NA	NA
USA/IN_2001/2020	other	09/03/2020	NA	NA
Netherlands/Gelderland_6/2020	other	09/03/2020	NA	NA
Brazil/RS0107/2020	other	14/03/2020	NA	NA
Brazil/SP0104/2020	other	13/03/2020	NA	NA
Australia/NSW108/2020	other	23/03/2020	NA	NA
USA/UT-00031/2020	other	19/03/2020	NA	NA
Wales/PHWC-26CB5/2020	other	28/03/2020	NA	NA
Australia/VIC843/2020	other	04/04/2020	NA	NA
Australia/NSW107/2020	other	22/03/2020	NA	NA
USA/UT-00009/2020	other	20/03/2020	NA	NA
NorthernIreland/HSCNI01/2020	other	26/02/2020	NA	NA
Netherlands/NoordBrabant_1/2020	other	02/03/2020	NA	NA
Senegal/139/2020	other	13/03/2020	NA	NA
France/IDF3236/2020	other	21/03/2020	NA	NA
France/Clermont-Ferrand_651/2020	other	05/03/2020	NA	NA
Belgium/ULG-10092/2020	Belgium	04/04/2020	640549.99254966	723630.865098146
Luxembourg/LNS2848109/2020	other	18/03/2020	NA	NA
Belgium/AGR-0324174/2020	Belgium	24/03/2020	NA	NA
Belgium/VD-0318102/2020	Belgium	18/03/2020	611758.237006202	602078.741861931
DRC/KN-0058/2020	other	17/03/2020	NA	NA
DRC/94/2020	other	19/03/2020	NA	NA
Belgium/UM-0318103/2020	Belgium	18/03/2020	614373.235504654	604534.124342283
France/HF2151/2020	other	08/03/2020	NA	NA
Netherlands/NA_305/2020	other	01/04/2020	NA	NA
Switzerland/42176229/2020	other	04/03/2020	NA	NA
France/ARA12576/2020	other	23/03/2020	NA	NA
Belgium/RS-0324138/2020	Belgium	24/03/2020	628736.342621255	648195.765842773
Switzerland/42176216/2020	other	04/03/2020	NA	NA
Belgium/ULG-8532/2020	Belgium	19/03/2020	651410.486704794	740565.431614701
France/IDF3703/2020	other	25/03/2020	NA	NA
DRC/253/2020	other	22/03/2020	NA	NA
Belgium/ULG-7500/2020	Belgium	16/03/2020	632265.634578128	742653.526730106
Denmark/SSI-03/2020	other	01/03/2020	NA	NA
Spain/Valencia97/2020	other	17/03/2020	NA	NA
Spain/Valencia69/2020	other	17/03/2020	NA	NA
Portugal/CV63/2020	other	01/03/2020	NA	NA
Portugal/PT0003/2020	other	03/03/2020	NA	NA
Spain/Valencia76/2020	other	18/03/2020	NA	NA
Portugal/PT0011/2020	other	08/03/2020	NA	NA
Spain/Valencia17/2020	other	10/03/2020	NA	NA
Portugal/PT0004/2020	other	05/03/2020	NA	NA
Portugal/PT0027/2020	other	06/03/2020	NA	NA
Portugal/PT0006a/2020	other	06/03/2020	NA	NA
Portugal/PT0025/2020	other	03/03/2020	NA	NA
Spain/Valencia44/2020	other	12/03/2020	NA	NA
Spain/Valencia88/2020	other	11/03/2020	NA	NA
Spain/Valencia77/2020	other	19/03/2020	NA	NA
Spain/Valencia64/2020	other	16/03/2020	NA	NA
Spain/Valencia47/2020	other	16/03/2020	NA	NA
Spain/Valencia85/2020	other	25/03/2020	NA	NA
Spain/Valencia86/2020	other	25/03/2020	NA	NA
Luxembourg/LNS4691488/2020	other	11/03/2020	NA	NA
DRC/402/2020	other	26/03/2020	NA	NA
France/BFC2147/2020	other	05/03/2020	NA	NA
Belgium/SC-0319113/2020	Belgium	19/03/2020	626532.66464365	683312.837136245
Belgium/CJM-0323175/2020	Belgium	23/03/2020	NA	NA
Belgium/RHA-0324177/2020	Belgium	24/03/2020	628255.059499663	610356.610758442
France/ARA12264/2020	other	22/03/2020	NA	NA
France/ARA12265/2020	other	22/03/2020	NA	NA
France/Lyon_06820/2020	other	08/03/2020	NA	NA
France/Lyon_06625/2020	other	07/03/2020	NA	NA
Taiwan/NTU12/2020	other	16/03/2020	NA	NA
Iceland/192/2020	other	15/03/2020	NA	NA
Iceland/435/2020	other	20/03/2020	NA	NA
Iceland/398/2020	other	19/03/2020	NA	NA
France/ARA13095/2020	other	24/03/2020	NA	NA
DRC/KN-0054/2020	other	17/03/2020	NA	NA
DRC/KN-0051/2020	other	17/03/2020	NA	NA
DRC/KN-0072/2020	other	18/03/2020	NA	NA
DRC/80/2020	other	18/03/2020	NA	NA
DRC/KN-0043/2020	other	15/03/2020	NA	NA
DRC/KN-0070/2020	other	17/03/2020	NA	NA
DRC/73/2020	other	18/03/2020	NA	NA
France/Pollionay_1733/2020	other	10/03/2020	NA	NA
France/ARA12973/2020	other	23/03/2020	NA	NA
France/ARA10188/2020	other	17/03/2020	NA	NA
France/Lyon_06531/2020	other	06/03/2020	NA	NA
France/ARA13160/2020	other	24/03/2020	NA	NA
France/ARA11943/2020	other	21/03/2020	NA	NA
France/ARA10189/2020	other	17/03/2020	NA	NA
France/ARA12384/2020	other	22/03/2020	NA	NA
France/ARA12250/2020	other	22/03/2020	NA	NA
Belgium/MC-0323129/2020	Belgium	23/03/2020	664039.981542882	652217.953241815
Belgium/EBN-0323116/2020	Belgium	23/03/2020	620583.885882803	658754.224973243
Belgium/LPDC-0323115/2020	Belgium	23/03/2020	665884.446849014	645477.172787086
Belgium/UNJP-0324125/2020	Belgium	24/03/2020	667984.106625099	654860.526196664
Belgium/GMJ-0324132/2020	Belgium	24/03/2020	628106.041230535	620606.397175697
Belgium/FFJ-0324124/2020	Belgium	24/03/2020	634757.150303543	623999.842591315
Belgium/LV-0324133/2020	Belgium	24/03/2020	625969.683943094	622011.421444371
Belgium/DPG-0325123/2020	Belgium	25/03/2020	624966.078957793	615533.467971162
Belgium/NML-0325127/2020	Belgium	25/03/2020	680337.414612903	655292.737238763
Canada/BC_7493713/2020	other	12/03/2020	NA	NA
Belgium/ULG-10077/2020	Belgium	04/04/2020	647275.405735201	719815.105675361
Belgium/ULG-10081/2020	Belgium	03/04/2020	641227.968926675	740176.054930905
Belgium/ULG-10100/2020	Belgium	07/04/2020	654099.244255354	743039.347107403
France/Valence_532/2020	other	04/03/2020	NA	NA
Luxembourg/LNS8188502/2020	other	14/03/2020	NA	NA
Luxembourg/LNS6603085/2020	other	16/03/2020	NA	NA
Luxembourg/LNS2247193/2020	other	12/03/2020	NA	NA
France/ARA09451/2020	other	15/03/2020	NA	NA
Luxembourg/LNS9371718/2020	other	18/03/2020	NA	NA
Belgium/DB-0323140/2020	Belgium	23/03/2020	666620.555758804	649935.429432172
Belgium/BS-0325183/2020	Belgium	25/03/2020	648482.224462685	578586.422219542
Belgium/ZF-0325152/2020	Belgium	25/03/2020	643771.505820132	575988.083409213
Switzerland/42176560/2020	other	04/03/2020	NA	NA
Belgium/ULG-10094/2020	Belgium	04/04/2020	635664.136375935	739045.686487967
Belgium/ULG-10086/2020	Belgium	04/04/2020	650190.124959448	763483.958462578
Belgium/ULG-9618/2020	Belgium	22/03/2020	630833.1809497	710488.906015016
Belgium/ULG-9617/2020	Belgium	22/03/2020	622713.897443521	739914.240687457
France/ARA13074/2020	other	24/03/2020	NA	NA
Australia/NT12/2020	other	25/03/2020	NA	NA
Australia/NT13/2020	other	25/03/2020	NA	NA
Taiwan/TSGH-07/2020	other	22/03/2020	NA	NA
Belgium/ULG-10023/2020	Belgium	30/03/2020	640160.559202575	730424.776735415
Belgium/ULG-10049/2020	Belgium	05/04/2020	642383.689066873	732762.730697307
Belgium/ULG-10134/2020	Belgium	08/04/2020	640544.816034726	730262.119768877
France/GE3067/2020	other	17/03/2020	NA	NA
Ghana/2853_S7/2020	other	29/03/2020	NA	NA
Belgium/ULG-10055/2020	Belgium	05/04/2020	634820.14073901	759416.509732488
France/IDF2279/2020	other	11/03/2020	NA	NA
Belgium/ULG-9619/2020	Belgium	22/03/2020	651726.64083224	727306.84024272
Belgium/ULG-9725/2020	Belgium	22/03/2020	649362.029226327	733177.458949548
Belgium/ULG-7134/2020	Belgium	16/03/2020	643433.286646504	728999.98079488
DRC/521/2020	other	25/03/2020	NA	NA
France/IDF2534/2020	other	14/03/2020	NA	NA
Belgium/CK-0324150/2020	Belgium	24/03/2020	638887.477052296	602868.802537075
Belgium/ULG-10047/2020	Belgium	30/03/2020	636980.09292793	720014.498105495
Belgium/ULG-10038/2020	Belgium	30/03/2020	652262.746170328	735383.375287519
Belgium/ULG-10033/2020	Belgium	31/03/2020	642933.087116767	755175.170434283
DRC/376/2020	other	25/03/2020	NA	NA
Belgium/ULG-10122/2020	Belgium	07/04/2020	644320.098570968	761077.644217236
Belgium/ULG-10143/2020	Belgium	07/04/2020	657388.713773141	755507.11673054
DRC/396/2020	other	26/03/2020	NA	NA
DRC/397/2020	other	26/03/2020	NA	NA
Belgium/OS-0325137/2020	Belgium	25/03/2020	669320.960497302	656496.629062039
Belgium/DCS-0325158/2020	Belgium	25/03/2020	622960.851834325	657275.207870197
Belgium/ULG-9715/2020	Belgium	22/03/2020	643875.561178707	736497.78912496
Belgium/ULG-10099/2020	Belgium	06/04/2020	646913.830376164	737479.646347708
